STATION_NAME,ELEVATION,DATE,PRCP,Measurement Flag,SNWD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNOW,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN
HAGERSTOWN MD US,200.9,19860331,0, ,0,P, ,0,9999,0,P, ,0,9999,27.2, , ,0,1800,11.7
HAGERSTOWN MD US,200.9,19860401,0, ,0, , ,0,9999,0,P, ,0,9999,26.7, , ,0,1800,10
HAGERSTOWN MD US,200.9,19860402,0, ,0,P, ,0,9999,0,P, ,0,9999,23.9, , ,0,1800,12.8
HAGERSTOWN MD US,200.9,19860403,0, ,0,P, ,0,9999,0,P, ,0,9999,20.6, , ,0,1800,3.9
HAGERSTOWN MD US,200.9,19860404,0.8, ,0,P, ,0,9999,0,P, ,0,9999,23.3, , ,0,1800,8.9
HAGERSTOWN MD US,200.9,19860405,1.5, ,0,P, ,0,9999,0,P, ,0,9999,21.1, , ,0,1800,9.4
HAGERSTOWN MD US,200.9,19860406,9.9, ,0,P, ,0,9999,0,P, ,0,9999,10.6, , ,0,1800,6.7
HAGERSTOWN MD US,200.9,19860407,0.8, ,0,P, ,0,9999,0,P, ,0,9999,21.7, , ,0,1800,7.8
HAGERSTOWN MD US,200.9,19860408,0, ,0,P, ,0,9999,0,P, ,0,9999,20.6, , ,0,1800,12.8
HAGERSTOWN MD US,200.9,19860409,0, ,0,P, ,0,9999,0,P, ,0,9999,16.1, , ,0,1800,7.8
HAGERSTOWN MD US,200.9,19860410,0, ,0,P, ,0,9999,0,P, ,0,9999,8.3, , ,0,1800,2.2
HAGERSTOWN MD US,200.9,19860411,0,T,0, , ,0,9999,0,T, ,0,9999,7.2, , ,0,1800,1.7
HAGERSTOWN MD US,200.9,19860412,0, ,0,P, ,0,9999,0,P, ,0,9999,14.4, , ,0,1800,1.1
HAGERSTOWN MD US,200.9,19860413,0,T,0,P, ,0,9999,0,P, ,0,9999,14.4, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19860414,0, ,0,P, ,0,9999,0,P, ,0,9999,18.3, , ,0,1800,0
HAGERSTOWN MD US,200.9,19860415,5.8, ,0,P, ,0,9999,0,P, ,0,9999,17.2, , ,0,1800,7.2
HAGERSTOWN MD US,200.9,19860416,34.3, ,0,P, ,0,9999,0,P, ,0,9999,8.3, , ,0,1800,5.6
HAGERSTOWN MD US,200.9,19860417,12.7, ,0,P, ,0,9999,0,P, ,0,9999,7.2, , ,0,1800,3.3
HAGERSTOWN MD US,200.9,19860418,0,T,0,P, ,0,9999,0,P, ,0,9999,20.6, , ,0,1800,2.8
HAGERSTOWN MD US,200.9,19860419,0, ,0,P, ,0,9999,0,P, ,0,9999,23.3, , ,0,1800,6.1
HAGERSTOWN MD US,200.9,19860420,0, ,0,P, ,0,9999,0,P, ,0,9999,22.8, , ,0,1800,11.1
HAGERSTOWN MD US,200.9,19860421,2.3, ,0,P, ,0,9999,0,P, ,0,9999,19.4, , ,0,1800,12.8
HAGERSTOWN MD US,200.9,19860422,3.6, ,0,P, ,0,9999,0,P, ,0,9999,15, , ,0,1800,4.4
HAGERSTOWN MD US,200.9,19860423,0,T,0,P, ,0,9999,0,P, ,0,9999,12.2, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19860424,0, ,0,P, ,0,9999,0,P, ,0,9999,21.1, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19860425,0, ,0,P, ,0,9999,0,P, ,0,9999,21.7, , ,0,1800,10
HAGERSTOWN MD US,200.9,19860426,0, ,0,P, ,0,9999,0,P, ,0,9999,26.7, , ,0,1800,5.6
HAGERSTOWN MD US,200.9,19860427,0, ,0,P, ,0,9999,0,P, ,0,9999,28.3, , ,0,1800,10
HAGERSTOWN MD US,200.9,19860428,0, ,0,P, ,0,9999,0,P, ,0,9999,26.7, , ,0,1800,11.1
HAGERSTOWN MD US,200.9,19860429,0, ,0,P, ,0,9999,0,P, ,0,9999,26.1, , ,0,1800,13.3
HAGERSTOWN MD US,200.9,19860430,0, ,0,P, ,0,9999,0,P, ,0,9999,26.1, , ,0,1800,10
HAGERSTOWN MD US,200.9,19860501,0,T,0, , ,0,9999,0,P, ,0,9999,26.7, , ,0,1800,15.6
HAGERSTOWN MD US,200.9,19860502,0, ,0,P, ,0,9999,0,P, ,0,9999,23.9, , ,0,1800,10
HAGERSTOWN MD US,200.9,19860503,0, ,0,P, ,0,9999,0,P, ,0,9999,13.9, , ,0,1800,2.2
HAGERSTOWN MD US,200.9,19860504,0, ,0,P, ,0,9999,0,P, ,0,9999,21.7, , ,0,1800,1.1
HAGERSTOWN MD US,200.9,19860505,0, ,0,P, ,0,9999,0,P, ,0,9999,31.1, , ,0,1800,7.8
HAGERSTOWN MD US,200.9,19860506,0, ,0,P, ,0,9999,0,P, ,0,9999,32.2, , ,0,1800,13.3
HAGERSTOWN MD US,200.9,19860507,1.8, ,0,P, ,0,9999,0,P, ,0,9999,31.1, , ,0,1800,16.1
HAGERSTOWN MD US,200.9,19860508,0, ,0,P, ,0,9999,0,P, ,0,9999,29.4, , ,0,1800,12.2
HAGERSTOWN MD US,200.9,19860509,0,T,0,P, ,0,9999,0,P, ,0,9999,25, , ,0,1800,10
HAGERSTOWN MD US,200.9,19860510,0, ,0,P, ,0,9999,0,P, ,0,9999,23.3, , ,0,1800,5.6
HAGERSTOWN MD US,200.9,19860511,0, ,0,P, ,0,9999,0,P, ,0,9999,26.7, , ,0,1800,7.2
HAGERSTOWN MD US,200.9,19860512,0, ,0,P, ,0,9999,0,P, ,0,9999,25, , ,0,1800,7.2
HAGERSTOWN MD US,200.9,19860513,0, ,0,P, ,0,9999,0,P, ,0,9999,21.7, , ,0,1800,7.2
HAGERSTOWN MD US,200.9,19860514,3.6, ,0,P, ,0,9999,0,P, ,0,9999,13.9, , ,0,1800,9.4
HAGERSTOWN MD US,200.9,19860515,0,T,0,P, ,0,9999,0,P, ,0,9999,17.8, , ,0,1800,12.2
HAGERSTOWN MD US,200.9,19860516,0, ,0,P, ,0,9999,0,P, ,0,9999,27.8, , ,0,1800,15.6
HAGERSTOWN MD US,200.9,19860517,7.1, ,0,P, ,0,9999,0,P, ,0,9999,30.6, , ,0,1800,16.7
HAGERSTOWN MD US,200.9,19860518,0, ,0,P, ,0,9999,0,P, ,0,9999,32.2, , ,0,1800,16.1
HAGERSTOWN MD US,200.9,19860519,2, ,0,P, ,0,9999,0,P, ,0,9999,28.9, , ,0,1800,17.2
HAGERSTOWN MD US,200.9,19860520,12.2, ,0,P, ,0,9999,0,P, ,0,9999,24.4, , ,0,1800,17.8
HAGERSTOWN MD US,200.9,19860521,26.9, ,0,P, ,0,9999,0,P, ,0,9999,21.1, , ,0,1800,13.9
HAGERSTOWN MD US,200.9,19860522,5.8, ,0,P, ,0,9999,0,P, ,0,9999,22.8, , ,0,1800,10.6
HAGERSTOWN MD US,200.9,19860523,0, ,0,P, ,0,9999,0,P, ,0,9999,22.2, , ,0,1800,9.4
HAGERSTOWN MD US,200.9,19860524,0,T,0,P, ,0,9999,0,P, ,0,9999,22.8, , ,0,1800,10
HAGERSTOWN MD US,200.9,19860525,0, ,0,P, ,0,9999,0,P, ,0,9999,26.1, , ,0,1800,10
HAGERSTOWN MD US,200.9,19860526,0, ,0,P, ,0,9999,0,P, ,0,9999,26.1, , ,0,1800,12.8
HAGERSTOWN MD US,200.9,19860527,1.8, ,0,P, ,0,9999,0,P, ,0,9999,24.4, , ,0,1800,15
HAGERSTOWN MD US,200.9,19860528,0.8, ,0,P, ,0,9999,0,P, ,0,9999,28.3, , ,0,1800,14.4
HAGERSTOWN MD US,200.9,19860529,0, ,0,P, ,0,9999,0,P, ,0,9999,32.2, , ,0,1800,15
HAGERSTOWN MD US,200.9,19860530,0, ,0,P, ,0,9999,0,P, ,0,9999,31.7, , ,0,1800,17.2
HAGERSTOWN MD US,200.9,19860531,0, ,0,P, ,0,9999,0,P, ,0,9999,32.8, , ,0,1800,17.2
HAGERSTOWN MD US,200.9,19860601,0, ,0, , ,0,9999,0,P, ,0,9999,31.7, , ,0,1800,17.2
HAGERSTOWN MD US,200.9,19860602,0, ,0,P, ,0,9999,0,P, ,0,9999,30.6, , ,0,1800,17.2
HAGERSTOWN MD US,200.9,19860603,0, ,0,P, ,0,9999,0,P, ,0,9999,21.7, , ,0,1800,5
HAGERSTOWN MD US,200.9,19860604,0, ,0,P, ,0,9999,0,P, ,0,9999,28.3, , ,0,1800,10.6
HAGERSTOWN MD US,200.9,19860605,0.8, ,0,P, ,0,9999,0,P, ,0,9999,31.1, , ,0,1800,18.9
HAGERSTOWN MD US,200.9,19860606,0, ,0,P, ,0,9999,0,P, ,0,9999,32.2, , ,0,1800,20
HAGERSTOWN MD US,200.9,19860607,48.8, ,0,P, ,0,9999,0,P, ,0,9999,28.9, , ,0,1800,20
HAGERSTOWN MD US,200.9,19860608,0, ,0,P, ,0,9999,0,P, ,0,9999,29.4, , ,0,1800,20
HAGERSTOWN MD US,200.9,19860609,0, ,0,P, ,0,9999,0,P, ,0,9999,28.9, , ,0,1800,14.4
HAGERSTOWN MD US,200.9,19860610,0, ,0,P, ,0,9999,0,P, ,0,9999,27.8, , ,0,1800,11.1
HAGERSTOWN MD US,200.9,19860611,0,T,0,P, ,0,9999,0,P, ,0,9999,32.8, , ,0,1800,18.9
HAGERSTOWN MD US,200.9,19860612,0,T,0,P, ,0,9999,0,P, ,0,9999,32.8, , ,0,1800,21.1
HAGERSTOWN MD US,200.9,19860613,0, ,0,P, ,0,9999,0,P, ,0,9999,31.7, , ,0,1800,16.7
HAGERSTOWN MD US,200.9,19860614,0, ,0,P, ,0,9999,0,P, ,0,9999,30, , ,0,1800,14.4
HAGERSTOWN MD US,200.9,19860615,0, ,0,P, ,0,9999,0,P, ,0,9999,32.2, , ,0,1800,18.3
HAGERSTOWN MD US,200.9,19860616,0, ,0,P, ,0,9999,0,P, ,0,9999,32.8, , ,0,1800,21.1
HAGERSTOWN MD US,200.9,19860617,4.3, ,0,P, ,0,9999,0,P, ,0,9999,31.7, , ,0,1800,14.4
HAGERSTOWN MD US,200.9,19860618,0, ,0,P, ,0,9999,0,P, ,0,9999,25, , ,0,1800,9.4
HAGERSTOWN MD US,200.9,19860619,0, ,0,P, ,0,9999,0,P, ,0,9999,29.4, , ,0,1800,10
HAGERSTOWN MD US,200.9,19860620,3.3, ,0,P, ,0,9999,0,P, ,0,9999,28.3, , ,0,1800,17.2
HAGERSTOWN MD US,200.9,19860621,0, ,0,P, ,0,9999,0,P, ,0,9999,27.2, , ,0,1800,13.3
HAGERSTOWN MD US,200.9,19860622,0, ,0,P, ,0,9999,0,P, ,0,9999,32.2, , ,0,1800,14.4
HAGERSTOWN MD US,200.9,19860623,0, ,0,P, ,0,9999,0,P, ,0,9999,32.8, , ,0,1800,19.4
HAGERSTOWN MD US,200.9,19860624,12.2, ,0,P, ,0,9999,0,P, ,0,9999,31.1, , ,0,1800,17.2
HAGERSTOWN MD US,200.9,19860625,0, ,0,P, ,0,9999,0,P, ,0,9999,27.2, , ,0,1800,11.7
HAGERSTOWN MD US,200.9,19860626,0, ,0,P, ,0,9999,0,P, ,0,9999,29.4, , ,0,1800,10
HAGERSTOWN MD US,200.9,19860627,0, ,0,P, ,0,9999,0,P, ,0,9999,32.2, , ,0,1800,15.6
HAGERSTOWN MD US,200.9,19860628,0, ,0,P, ,0,9999,0,P, ,0,9999,30.6, , ,0,1800,20
HAGERSTOWN MD US,200.9,19860629,0, ,0,P, ,0,9999,0,P, ,0,9999,32.2, , ,0,1800,18.9
HAGERSTOWN MD US,200.9,19860630,0,T,0,P, ,0,9999,0,P, ,0,9999,27.2, , ,0,1800,16.7
HAGERSTOWN MD US,200.9,19860701,2.3, ,0, , ,0,9999,0,P, ,0,9999,21.7, , ,0,1800,15
HAGERSTOWN MD US,200.9,19860702,15.7, ,0,P, ,0,9999,0,P, ,0,9999,29.4, , ,0,1800,15
HAGERSTOWN MD US,200.9,19860703,0.8, ,0,P, ,0,9999,0,P, ,0,9999,26.7, , ,0,1800,15.6
HAGERSTOWN MD US,200.9,19860704,0, ,0,P, ,0,9999,0,P, ,0,9999,29.4, , ,0,1800,10.6
HAGERSTOWN MD US,200.9,19860705,0, ,0,P, ,0,9999,0,P, ,0,9999,34.4, , ,0,1800,16.7
HAGERSTOWN MD US,200.9,19860706,0, ,0,P, ,0,9999,0,P, ,0,9999,35.6, , ,0,1800,18.9
HAGERSTOWN MD US,200.9,19860707,0, ,0,P, ,0,9999,0,P, ,0,9999,36.7, , ,0,1800,21.7
HAGERSTOWN MD US,200.9,19860708,7.6, ,0,P, ,0,9999,0,P, ,0,9999,36.1, , ,0,1800,22.8
HAGERSTOWN MD US,200.9,19860709,7.1, ,0,P, ,0,9999,0,P, ,0,9999,28.3, , ,0,1800,21.1
HAGERSTOWN MD US,200.9,19860710,0, ,0,P, ,0,9999,0,P, ,0,9999,29.4, , ,0,1800,17.2
HAGERSTOWN MD US,200.9,19860711,1.3, ,0,P, ,0,9999,0,P, ,0,9999,29.4, , ,0,1800,17.8
HAGERSTOWN MD US,200.9,19860712,1.5, ,0,P, ,0,9999,0,P, ,0,9999,31.7, , ,0,1800,15.6
HAGERSTOWN MD US,200.9,19860713,0, ,0,P, ,0,9999,0,P, ,0,9999,32.8, , ,0,1800,22.2
HAGERSTOWN MD US,200.9,19860714,0, ,0,P, ,0,9999,0,P, ,0,9999,30, , ,0,1800,20
HAGERSTOWN MD US,200.9,19860715,0, ,0,P, ,0,9999,0,P, ,0,9999,30.6, , ,0,1800,15.6
HAGERSTOWN MD US,200.9,19860716,0,T,0,P, ,0,9999,0,P, ,0,9999,29.4, , ,0,1800,16.7
HAGERSTOWN MD US,200.9,19860717,0, ,0,P, ,0,9999,0,P, ,0,9999,31.1, , ,0,1800,18.3
HAGERSTOWN MD US,200.9,19860718,0, ,0,P, ,0,9999,0,P, ,0,9999,37.2, , ,0,1800,21.7
HAGERSTOWN MD US,200.9,19860719,1.5, ,0,P, ,0,9999,0,P, ,0,9999,36.1, , ,0,1800,21.7
HAGERSTOWN MD US,200.9,19860720,6.9, ,0,P, ,0,9999,0,P, ,0,9999,35, , ,0,1800,21.1
HAGERSTOWN MD US,200.9,19860721,8.9, ,0,P, ,0,9999,0,P, ,0,9999,34.4, , ,0,1800,19.4
HAGERSTOWN MD US,200.9,19860722,0, ,0,P, ,0,9999,0,P, ,0,9999,31.7, , ,0,1800,19.4
HAGERSTOWN MD US,200.9,19860723,0, ,0,P, ,0,9999,0,P, ,0,9999,28.9, ,I,0,1800,20
HAGERSTOWN MD US,200.9,19860724,3, ,0,P, ,0,9999,0,P, ,0,9999,31.1, , ,0,1800,20
HAGERSTOWN MD US,200.9,19860725,0, ,0,P, ,0,9999,0,P, ,0,9999,34.4, , ,0,1800,21.7
HAGERSTOWN MD US,200.9,19860726,0, ,0,P, ,0,9999,0,P, ,0,9999,-9999, , , ,9999,-9999
HAGERSTOWN MD US,200.9,19860727,0, ,0,P, ,0,9999,0,P, ,0,9999,-9999, , , ,9999,-9999
HAGERSTOWN MD US,200.9,19860728,0, ,0,P, ,0,9999,0,P, ,0,9999,33.3, , ,0,1800,18.3
HAGERSTOWN MD US,200.9,19860729,0, ,0,P, ,0,9999,0,P, ,0,9999,34.4, , ,0,1800,21.1
HAGERSTOWN MD US,200.9,19860730,0,T,0,P, ,0,9999,0,P, ,0,9999,33.9, , ,0,1800,18.3
HAGERSTOWN MD US,200.9,19860731,0, ,0,P, ,0,9999,0,P, ,0,9999,32.2, , ,0,1800,20.6
HAGERSTOWN MD US,200.9,19860801,0, ,0, , ,0,9999,0,P, ,0,9999,33.3, , ,0,1800,15.6
HAGERSTOWN MD US,200.9,19860802,0.5, ,0,P, ,0,9999,0,P, ,0,9999,33.3, , ,0,1800,17.8
HAGERSTOWN MD US,200.9,19860803,0,T,0,P, ,0,9999,0,P, ,0,9999,31.1, , ,0,1800,23.3
HAGERSTOWN MD US,200.9,19860804,0, ,0,P, ,0,9999,0,P, ,0,9999,31.7, , ,0,1800,16.1
HAGERSTOWN MD US,200.9,19860805,0,T,0,P, ,0,9999,0,P, ,0,9999,31.1, , ,0,1800,16.7
HAGERSTOWN MD US,200.9,19860806,3.3, ,0,P, ,0,9999,0,P, ,0,9999,32.2, , ,0,1800,16.7
HAGERSTOWN MD US,200.9,19860807,0, ,0,P, ,0,9999,0,P, ,0,9999,32.8, , ,0,1800,18.9
HAGERSTOWN MD US,200.9,19860808,12.4, ,0,P, ,0,9999,0,P, ,0,9999,33.3, , ,0,1800,20
HAGERSTOWN MD US,200.9,19860809,0, ,0,P, ,0,9999,0,P, ,0,9999,32.2, , ,0,1800,18.9
HAGERSTOWN MD US,200.9,19860810,0, ,0,P, ,0,9999,0,P, ,0,9999,33.3, , ,0,1800,17.2
HAGERSTOWN MD US,200.9,19860811,2.8, ,0,P, ,0,9999,0,P, ,0,9999,28.9, ,I,0,1800,17.2
HAGERSTOWN MD US,200.9,19860812,0, ,0,P, ,0,9999,0,P, ,0,9999,25, ,I,0,1800,16.7
HAGERSTOWN MD US,200.9,19860813,0, ,0,P, ,0,9999,0,P, ,0,9999,27.8, , ,0,1800,15
HAGERSTOWN MD US,200.9,19860814,0, ,0,P, ,0,9999,0,P, ,0,9999,30.6, , ,0,1800,20
HAGERSTOWN MD US,200.9,19860815,0, ,0,P, ,0,9999,0,P, ,0,9999,30, , ,0,1800,18.9
HAGERSTOWN MD US,200.9,19860816,0,T,0,P, ,0,9999,0,P, ,0,9999,32.8, , ,0,1800,21.1
HAGERSTOWN MD US,200.9,19860817,5.6, ,0,P, ,0,9999,0,P, ,0,9999,29.4, , ,0,1800,21.1
HAGERSTOWN MD US,200.9,19860818,23.9, ,0,P, ,0,9999,0,P, ,0,9999,29.4, , ,0,1800,19.4
HAGERSTOWN MD US,200.9,19860819,0, ,0,P, ,0,9999,0,P, ,0,9999,27.8, , ,0,1800,18.3
HAGERSTOWN MD US,200.9,19860820,0,T,0,P, ,0,9999,0,P, ,0,9999,24.4, ,I,0,1800,19.4
HAGERSTOWN MD US,200.9,19860821,29.5, ,0,P, ,0,9999,0,P, ,0,9999,23.3, , ,0,1800,17.2
HAGERSTOWN MD US,200.9,19860822,0, ,0,P, ,0,9999,0,P, ,0,9999,28.3, , ,0,1800,15
HAGERSTOWN MD US,200.9,19860823,0, ,0,P, ,0,9999,0,P, ,0,9999,29.4, , ,0,1800,15.6
HAGERSTOWN MD US,200.9,19860824,0, ,0,P, ,0,9999,0,P, ,0,9999,30, , ,0,1800,15
HAGERSTOWN MD US,200.9,19860825,0, ,0,P, ,0,9999,0,P, ,0,9999,26.7, , ,0,1800,12.2
HAGERSTOWN MD US,200.9,19860826,0, ,0,P, ,0,9999,0,P, ,0,9999,30, , ,0,1800,13.9
HAGERSTOWN MD US,200.9,19860827,6.9, ,0,P, ,0,9999,0,P, ,0,9999,26.1, , ,0,1800,20.6
HAGERSTOWN MD US,200.9,19860828,4.1, ,0,P, ,0,9999,0,P, ,0,9999,21.1, , ,0,1800,11.7
HAGERSTOWN MD US,200.9,19860829,0, ,0,P, ,0,9999,0,P, ,0,9999,21.1, , ,0,1800,5.6
HAGERSTOWN MD US,200.9,19860830,0, ,0,P, ,0,9999,0,P, ,0,9999,22.2, , ,0,1800,6.1
HAGERSTOWN MD US,200.9,19860831,0, ,0,P, ,0,9999,0,P, ,0,9999,23.9, , ,0,1800,8.3
HAGERSTOWN MD US,200.9,19860901,0, ,0, , ,0,9999,0,P, ,0,9999,22.2, , ,0,1800,8.9
HAGERSTOWN MD US,200.9,19860902,5.3, ,0,P, ,0,9999,0,P, ,0,9999,19.4, , ,0,1800,14.4
HAGERSTOWN MD US,200.9,19860903,0.5, ,0,P, ,0,9999,0,P, ,0,9999,22.2, , ,0,1800,17.8
HAGERSTOWN MD US,200.9,19860904,0,T,0,P, ,0,9999,0,P, ,0,9999,25, , ,0,1800,17.8
HAGERSTOWN MD US,200.9,19860905,0.3, ,0,P, ,0,9999,0,P, ,0,9999,25.6, , ,0,1800,18.9
HAGERSTOWN MD US,200.9,19860906,0, ,0,P, ,0,9999,0,P, ,0,9999,25.6, , ,0,1800,11.1
HAGERSTOWN MD US,200.9,19860907,0, ,0,P, ,0,9999,0,P, ,0,9999,24.4, , ,0,1800,11.1
HAGERSTOWN MD US,200.9,19860908,0, ,0,P, ,0,9999,0,P, ,0,9999,22.2, , ,0,1800,10.6
HAGERSTOWN MD US,200.9,19860909,0, ,0,P, ,0,9999,0,P, ,0,9999,24.4, , ,0,1800,5.6
HAGERSTOWN MD US,200.9,19860910,0, ,0,P, ,0,9999,0,P, ,0,9999,26.1, , ,0,1800,10.6
HAGERSTOWN MD US,200.9,19860911,0, ,0,P, ,0,9999,0,P, ,0,9999,30.6, , ,0,1800,17.2
HAGERSTOWN MD US,200.9,19860912,0.3, ,0,P, ,0,9999,0,P, ,0,9999,28.3, , ,0,1800,20
HAGERSTOWN MD US,200.9,19860913,0, ,0,P, ,0,9999,0,P, ,0,9999,26.7, , ,0,1800,11.7
HAGERSTOWN MD US,200.9,19860914,0, ,0,P, ,0,9999,0,P, ,0,9999,26.1, , ,0,1800,11.7
HAGERSTOWN MD US,200.9,19860915,0, ,0,P, ,0,9999,0,P, ,0,9999,27.2, , ,0,1800,10
HAGERSTOWN MD US,200.9,19860916,0, ,0,P, ,0,9999,0,P, ,0,9999,22.2, ,I,0,1800,12.2
HAGERSTOWN MD US,200.9,19860917,0, ,0,P, ,0,9999,0,P, ,0,9999,21.1, , ,0,1800,3.9
HAGERSTOWN MD US,200.9,19860918,0.3, ,0,P, ,0,9999,0,P, ,0,9999,21.7, , ,0,1800,8.9
HAGERSTOWN MD US,200.9,19860919,0.3, ,0,P, ,0,9999,0,P, ,0,9999,25.6, , ,0,1800,15
HAGERSTOWN MD US,200.9,19860920,0, ,0,P, ,0,9999,0,P, ,0,9999,27.8, , ,0,1800,14.4
HAGERSTOWN MD US,200.9,19860921,0, ,0,P, ,0,9999,0,P, ,0,9999,27.8, , ,0,1800,16.7
HAGERSTOWN MD US,200.9,19860922,0, ,0,P, ,0,9999,0,P, ,0,9999,24.4, , ,0,1800,13.9
HAGERSTOWN MD US,200.9,19860923,0, ,0,P, ,0,9999,0,P, ,0,9999,31.7, , ,0,1800,17.8
HAGERSTOWN MD US,200.9,19860924,5.3, ,0,P, ,0,9999,0,P, ,0,9999,28.3, , ,0,1800,19.4
HAGERSTOWN MD US,200.9,19860925,1.5, ,0,P, ,0,9999,0,P, ,0,9999,30.6, , ,0,1800,19.4
HAGERSTOWN MD US,200.9,19860926,0, ,0,P, ,0,9999,0,P, ,0,9999,33.3, , ,0,1800,16.1
HAGERSTOWN MD US,200.9,19860927,0, ,0,P, ,0,9999,0,P, ,0,9999,28.3, , ,0,1800,18.9
HAGERSTOWN MD US,200.9,19860928,0, ,0,P, ,0,9999,0,P, ,0,9999,20, ,I,0,1800,16.1
HAGERSTOWN MD US,200.9,19860929,0, ,0,P, ,0,9999,0,P, ,0,9999,29.4, , ,0,1800,18.3
HAGERSTOWN MD US,200.9,19860930,0, ,0,P, ,0,9999,0,P, ,0,9999,34.4, , ,0,1800,19.4
HAGERSTOWN MD US,200.9,19861001,0,T,0, , ,0,9999,0,P, ,0,9999,31.1, , ,0,1800,20
HAGERSTOWN MD US,200.9,19861002,10.2, ,0,P, ,0,9999,0,P, ,0,9999,30, , ,0,1800,18.3
HAGERSTOWN MD US,200.9,19861003,0.8, ,0,P, ,0,9999,0,P, ,0,9999,25.6, , ,0,1800,16.1
HAGERSTOWN MD US,200.9,19861004,4.3, ,0,P, ,0,9999,0,P, ,0,9999,26.7, , ,0,1800,20.6
HAGERSTOWN MD US,200.9,19861005,4.1, ,0,P, ,0,9999,0,P, ,0,9999,25, , ,0,1800,16.7
HAGERSTOWN MD US,200.9,19861006,0, ,0,P, ,0,9999,0,P, ,0,9999,17.2, ,I,0,1800,9.4
HAGERSTOWN MD US,200.9,19861007,0, ,0,P, ,0,9999,0,P, ,0,9999,18.3, , ,0,1800,2.2
HAGERSTOWN MD US,200.9,19861008,0, ,0,P, ,0,9999,0,P, ,0,9999,24.4, , ,0,1800,6.7
HAGERSTOWN MD US,200.9,19861009,0, ,0,P, ,0,9999,0,P, ,0,9999,26.1, , ,0,1800,12.2
HAGERSTOWN MD US,200.9,19861010,0, ,0,P, ,0,9999,0,P, ,0,9999,14.4, ,I,0,1800,4.4
HAGERSTOWN MD US,200.9,19861011,0, ,0,P, ,0,9999,0,P, ,0,9999,17.2, , ,0,1800,0
HAGERSTOWN MD US,200.9,19861012,0, ,0,P, ,0,9999,0,P, ,0,9999,17.2, , ,0,1800,5.6
HAGERSTOWN MD US,200.9,19861013,7.1, ,0,P, ,0,9999,0,P, ,0,9999,18.3, , ,0,1800,13.9
HAGERSTOWN MD US,200.9,19861014,2.8, ,0,P, ,0,9999,0,P, ,0,9999,21.7, , ,0,1800,10
HAGERSTOWN MD US,200.9,19861015,0, ,0,P, ,0,9999,0,P, ,0,9999,15.6, , ,0,1800,3.3
HAGERSTOWN MD US,200.9,19861016,0, ,0,P, ,0,9999,0,P, ,0,9999,15.6, , ,0,1800,2.8
HAGERSTOWN MD US,200.9,19861017,0,T,0,P, ,0,9999,0,P, ,0,9999,13.3, , ,0,1800,7.8
HAGERSTOWN MD US,200.9,19861018,0, ,0,P, ,0,9999,0,P, ,0,9999,14.4, , ,0,1800,3.3
HAGERSTOWN MD US,200.9,19861019,0, ,0,P, ,0,9999,0,P, ,0,9999,17.2, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19861020,0, ,0,P, ,0,9999,0,P, ,0,9999,18.3, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19861021,0, ,0,P, ,0,9999,0,P, ,0,9999,21.1, , ,0,1800,1.7
HAGERSTOWN MD US,200.9,19861022,0, ,0,P, ,0,9999,0,P, ,0,9999,23.3, , ,0,1800,8.3
HAGERSTOWN MD US,200.9,19861023,0, ,0,P, ,0,9999,0,P, ,0,9999,21.7, , ,0,1800,10.6
HAGERSTOWN MD US,200.9,19861024,0, ,0,P, ,0,9999,0,P, ,0,9999,20, , ,0,1800,10.6
HAGERSTOWN MD US,200.9,19861025,0.5, ,0,P, ,0,9999,0,P, ,0,9999,12.8, ,I,0,1800,7.8
HAGERSTOWN MD US,200.9,19861026,11.7, ,0,P, ,0,9999,0,P, ,0,9999,13.3, , ,0,1800,8.9
HAGERSTOWN MD US,200.9,19861027,0,T,0,P, ,0,9999,0,P, ,0,9999,19.4, , ,0,1800,11.1
HAGERSTOWN MD US,200.9,19861028,0, ,0,P, ,0,9999,0,P, ,0,9999,18.9, , ,0,1800,10.6
HAGERSTOWN MD US,200.9,19861029,0, ,0,P, ,0,9999,0,P, ,0,9999,21.7, , ,0,1800,5.6
HAGERSTOWN MD US,200.9,19861030,0, ,0,P, ,0,9999,0,P, ,0,9999,17.8, , ,0,1800,8.3
HAGERSTOWN MD US,200.9,19861031,0, ,0,P, ,0,9999,0,P, ,0,9999,14.4, , ,0,1800,1.7
HAGERSTOWN MD US,200.9,19861101,0,T,0, , ,0,9999,0,P, ,0,9999,12.8, , ,0,1800,3.3
HAGERSTOWN MD US,200.9,19861102,8.6, ,0,P, ,0,9999,0,P, ,0,9999,16.1, , ,0,1800,8.3
HAGERSTOWN MD US,200.9,19861103,0, ,0,P, ,0,9999,0,P, ,0,9999,11.7, ,I,0,1800,1.1
HAGERSTOWN MD US,200.9,19861104,0, ,0,P, ,0,9999,0,P, ,0,9999,14.4, , ,0,1800,8.3
