STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/21/1948,0.13,0,0,,92,54,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/22/1948,0,0,0,,91,65,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/23/1948,0,0,0,,89,58,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/24/1948,0.01,0,0,,90,62,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/25/1948,0.06,0,0,,80,56,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/26/1948,0,0,0,,79,54,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/27/1948,0,0,0,,90,52,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/28/1948,0,0,0,,93,61,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/29/1948,0,0,0,,93,66,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/30/1948,0,0,0,,93,56,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/31/1948,0,0,0,,94,62,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/1/1948,0,0,0,,90,62,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/2/1948,0,0,0,,90,56,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/3/1948,0,0,0,,92,55,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/4/1948,0,0,0,,95,56,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/5/1948,0,0,0,,83,58,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/6/1948,0,0,0,,73,50,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/7/1948,0,0,0,,60,47,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/8/1948,0,0,0,,71,48,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/9/1948,0,0,0,,75,44,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/10/1948,0,0,0,,84,50,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/11/1948,0,0,0,,86,52,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/12/1948,0,0,0,,86,51,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/13/1948,0,0,0,,87,51,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/14/1948,0,0,0,,91,51,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/15/1948,0,0,0,,90,56,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/16/1948,0,0,0,,85,57,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/17/1948,0,0,0,,85,56,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/18/1948,0,0,0,,87,54,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/19/1948,0.4,0,0,,77,58,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/20/1948,0,0,0,,77,54,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/21/1948,0,0,0,,81,50,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/22/1948,0,0,0,,84,54,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/23/1948,0,0,0,,84,45,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/24/1948,0,0,0,,77,46,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/25/1948,0,0,0,,84,48,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/26/1948,0,0,0,,78,60,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/27/1948,0,0,0,,79,52,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/28/1948,0,0,0,,77,47,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/29/1948,0,0,0,,74,42,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/30/1948,0.05,0,0,,63,51,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/1/1948,0.01,0,0,,64,48,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/2/1948,0,0,0,,76,41,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/3/1948,0,0,0,,81,50,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/4/1948,0,0,0,,80,50,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/5/1948,0.01,0,0,,69,40,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/6/1948,0,0,0,,48,30,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/7/1948,0,0,0,,65,25,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/8/1948,0,0,0,,78,41,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/9/1948,0,0,0,,63,36,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/10/1948,0,0,0,,64,38,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/11/1948,0,0,0,,65,36,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/12/1948,0,0,0,,71,36,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/13/1948,0,0,0,,76,41,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/14/1948,0,0,0,,79,41,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/15/1948,0,0,0,,72,43,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/16/1948,0.09,0.8,0,,45,26,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/17/1948,0,0,0,,54,19,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/18/1948,0,0,0,,68,30,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/19/1948,0,0,0,,64,33,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/20/1948,0,0,0,,64,35,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/21/1948,0,0,0,,72,30,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/22/1948,0,0,0,,66,35,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/23/1948,0,0,0,,77,32,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/24/1948,0,0,0,,78,41,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/25/1948,0,0,0,,71,40,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/26/1948,0,0,0,,61,33,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/27/1948,0,0,0,,59,33,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/28/1948,0.03,0,0,,52,32,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/29/1948,0.02,0,0,,60,36,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/30/1948,0,0,0,,62,32,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/31/1948,0,0,0,,63,31,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/1/1948,0,0,0,,65,31,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/2/1948,0,0,0,,69,36,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/3/1948,0.12,0,0,,64,35,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/4/1948,0,0,0,,45,31,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/5/1948,0,0,0,,50,29,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/6/1948,0,0,0,,57,30,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/7/1948,0.21,2.8,1,,42,22,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/8/1948,0.07,0.9,2,,29,13,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/9/1948,0,0,1,,37,15,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/10/1948,0.06,0.6,0,,44,28,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/11/1948,0.01,0.1,0,,31,21,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/12/1948,0,0,0,,52,23,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/13/1948,0,0,0,,59,30,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/14/1948,0,0,0,,71,37,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/15/1948,0,0,0,,68,38,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/16/1948,0,0,0,,58,30,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/17/1948,0,0,0,,59,29,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/18/1948,0,0,0,,35,16,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/19/1948,0,0,0,,41,12,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/20/1948,0.11,1.3,0,,30,22,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/21/1948,0.07,1,2,,39,18,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/22/1948,0,0,0,,44,14,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/23/1948,0,0,0,,44,27,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/24/1948,0,0,0,,57,28,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/25/1948,0,0,0,,41,21,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/26/1948,0,0,0,,40,20,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/27/1948,0,0,0,,32,11,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/28/1948,0,0,0,,55,11,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/29/1948,0,0,0,,54,22,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/30/1948,0,0,0,,57,13,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/1/1948,0,0,0,,39,16,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/2/1948,0,0,0,,63,20,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/3/1948,0,0,0,,66,34,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/4/1948,0,0,0,,56,29,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/5/1948,0,0,0,,45,18,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/6/1948,0,0,0,,38,18,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/7/1948,0,0,0,,34,13,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/8/1948,0,0,0,,39,16,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/9/1948,0,0,0,,38,10,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/10/1948,0,0,0,,55,19,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/11/1948,0,0,0,,53,29,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/12/1948,0,0,0,,64,29,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/13/1948,0,0,0,,59,26,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/14/1948,0,0,0,,47,16,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/15/1948,0,0,0,,40,17,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/16/1948,0,0,0,,32,10,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/17/1948,0,0,0,,38,10,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/18/1948,0,0,0,,42,17,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/19/1948,0,0,0,,47,19,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/20/1948,0,0,0,,59,28,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/21/1948,0,0,0,,35,21,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/22/1948,0.02,0.3,0,,29,16,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/23/1948,0.2,3.7,2,,26,17,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/24/1948,0.02,0.5,3,,28,3,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/25/1948,0,0,3,,20,-1,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/26/1948,0,0,2,,44,2,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/27/1948,0.02,0.3,1,,47,12,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/28/1948,0,0,2,,34,12,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/29/1948,0,0,1,,35,5,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/30/1948,0,0,0,,45,17,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/31/1948,0,0,0,,33,10,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/1/1949,0,0,0,,51,26,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/2/1949,0.43,6.5,4,,29,7,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/3/1949,0.28,4,7,,8,1,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/4/1949,0.14,2.8,8,,24,4,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/5/1949,0,0,6,,38,14,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/6/1949,0,0,5,,46,18,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/7/1949,0,0,4,,51,18,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/8/1949,0.01,0.1,4,,51,19,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/9/1949,0.09,2.4,4,,20,1,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/10/1949,0,0,3,,6,-8,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/11/1949,0,0,3,,20,-10,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/12/1949,0,0,3,,40,9,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/13/1949,0,0,1,,46,14,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/14/1949,0,0,1,,50,18,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/15/1949,0,0,1,,35,14,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/16/1949,0,0,1,,20,4,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/17/1949,0,0,1,,32,0,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/18/1949,0,0,0,,24,7,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/19/1949,0,0,0,,37,4,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/20/1949,0,0,0,,21,-3,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/21/1949,0,0,0,,27,-4,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/22/1949,0,0,0,,36,8,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/23/1949,0.01,0.6,1,,17,-5,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/24/1949,0,0.2,2,,4,-9,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/25/1949,0,0,1,,12,-9,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/26/1949,0,0,1,,27,2,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/27/1949,0.09,1.8,2,,31,16,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/28/1949,0.12,2.1,5,,16,-8,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/29/1949,0,0,3,,16,-19,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/30/1949,0,0,3,,31,1,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/31/1949,0,0,3,,20,-5,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/1/1949,0,0,3,,18,-6,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/2/1949,0,0.1,3,,17,-6,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/3/1949,0,0,3,,32,1,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/4/1949,0,0,2,,33,2,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/5/1949,0,0,2,,38,7,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/6/1949,0,0,2,,37,0,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/7/1949,0,0,1,,46,15,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/8/1949,0,0,0,,28,9,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/9/1949,0,0,0,,36,14,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/10/1949,0,0,0,,54,19,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/11/1949,0,0,0,,61,26,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/12/1949,0.03,0.3,0,,45,4,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/13/1949,0,0,0,,23,-1,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/14/1949,0,0,0,,33,9,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/15/1949,0,0,0,,44,14,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/16/1949,0,0,0,,54,22,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/17/1949,0,0,0,,57,28,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/18/1949,0,0,0,,63,29,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/19/1949,0,0,0,,60,28,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/20/1949,0,0,0,,49,27,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/21/1949,0,0,0,,56,29,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/22/1949,0,0,0,,66,32,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/23/1949,0,0,0,,60,32,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/24/1949,0,0,0,,49,25,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/25/1949,0,0,0,,54,27,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/26/1949,0,0,0,,46,28,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/27/1949,0,0,0,,50,22,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,2/28/1949,0,0,0,,45,25,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/1/1949,0.08,1,0,,49,28,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/2/1949,0,0,0,,60,27,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/3/1949,0,0,0,,63,29,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/4/1949,0,0,0,,66,31,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/5/1949,0.23,0,0,,63,34,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/6/1949,0.02,0,0,,53,32,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/7/1949,0,0,0,,60,35,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/8/1949,0.04,0.1,0,,46,26,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/9/1949,0,0,0,,50,25,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/10/1949,0,0,0,,29,21,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/11/1949,0,0,0,,40,21,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/12/1949,0.27,0.4,0,,50,24,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/13/1949,0,0,0,,51,29,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/14/1949,0.01,0,0,,48,16,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/15/1949,0,0,0,,65,18,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/16/1949,0,0,0,,51,27,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/17/1949,0,0,0,,56,27,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/18/1949,0,0,0,,64,31,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/19/1949,0,0,0,,72,32,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/20/1949,0,0,0,,63,40,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/21/1949,0,0,0,,57,34,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/22/1949,0,0,0,,60,32,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/23/1949,0.03,0.2,0,,63,29,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/24/1949,0.17,1,0,,40,27,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/25/1949,0.14,1.1,0,,43,24,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/26/1949,0,0,0,,46,29,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/27/1949,0,0,0,,59,30,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/28/1949,0.58,4.9,0,,40,27,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/29/1949,0.44,2.7,3,,32,23,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/30/1949,0.28,2.8,5,,32,23,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,3/31/1949,0,0,2,,36,10,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,4/1/1949,0.01,0,0,,40,24,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,4/2/1949,0.07,1.5,0,,33,24,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,4/3/1949,0.02,0,0,,34,25,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,4/4/1949,0,0,0,,55,25,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,4/5/1949,0,0,0,,67,34,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,4/6/1949,0,0,0,,68,43,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,4/7/1949,0,0,0,,71,36,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,4/8/1949,0.13,0,0,,53,43,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,4/9/1949,0.42,7.2,0,,50,26,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,4/10/1949,0.13,1,1,,41,25,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,4/11/1949,0,0,0,,66,31,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,4/12/1949,0,0,0,,73,39,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,4/13/1949,0.18,1.2,0,,53,32,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,4/14/1949,0.14,1.8,0,,37,29,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,4/15/1949,0,0,0,,60,27,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,4/16/1949,0,0,0,,72,34,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,4/17/1949,0,0,0,,66,37,
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,4/18/1949,0,0,0,,62,36,
