STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN
USC00203858,"HOLLAND, MI US",5/7/2008,0,0,26.7,11.7
USC00203858,"HOLLAND, MI US",5/8/2008,11.4,0,18.9,4.4
USC00203858,"HOLLAND, MI US",5/9/2008,0,0,,
USC00203858,"HOLLAND, MI US",5/10/2008,0,0,17.2,4.4
USC00203858,"HOLLAND, MI US",5/11/2008,,0,,
USC00203858,"HOLLAND, MI US",5/12/2008,,0,19.4,5
USC00203858,"HOLLAND, MI US",5/13/2008,,0,,
USC00203858,"HOLLAND, MI US",5/14/2008,,0,23.9,3.9
USC00203858,"HOLLAND, MI US",5/15/2008,1.3,0,15,3.3
USC00203858,"HOLLAND, MI US",5/16/2008,0,0,17.8,4.4
USC00203858,"HOLLAND, MI US",5/17/2008,0,0,20.6,4.4
USC00203858,"HOLLAND, MI US",5/18/2008,,0,,
USC00203858,"HOLLAND, MI US",5/19/2008,,0,,
USC00203858,"HOLLAND, MI US",5/20/2008,,0,,
USC00203858,"HOLLAND, MI US",5/21/2008,,0,,
USC00203858,"HOLLAND, MI US",5/22/2008,,0,,
USC00203858,"HOLLAND, MI US",5/23/2008,,0,15.6,5
USC00203858,"HOLLAND, MI US",5/24/2008,0,0,19.4,5.6
USC00203858,"HOLLAND, MI US",5/25/2008,0,0,22.2,7.8
USC00203858,"HOLLAND, MI US",5/26/2008,8.9,0,26.1,14.4
USC00203858,"HOLLAND, MI US",5/27/2008,0,0,,
USC00203858,"HOLLAND, MI US",5/28/2008,0,0,26.1,3.3
USC00203858,"HOLLAND, MI US",5/29/2008,,0,,
USC00203858,"HOLLAND, MI US",5/30/2008,,0,,
USC00203858,"HOLLAND, MI US",5/31/2008,,0,24.4,3.9
USC00203858,"HOLLAND, MI US",6/1/2008,,0,25,3.9
USC00203858,"HOLLAND, MI US",6/2/2008,,0,23.3,10.6
USC00203858,"HOLLAND, MI US",6/3/2008,,0,27.2,15
USC00203858,"HOLLAND, MI US",6/4/2008,,0,18.3,13.3
USC00203858,"HOLLAND, MI US",6/5/2008,0,0,24.4,16.7
USC00203858,"HOLLAND, MI US",6/6/2008,9.4,0,30,16.7
USC00203858,"HOLLAND, MI US",6/7/2008,,0,27.8,15.6
USC00203858,"HOLLAND, MI US",6/8/2008,,0,32.8,17.8
USC00203858,"HOLLAND, MI US",6/9/2008,29.2,0,32.8,18.3
USC00203858,"HOLLAND, MI US",6/10/2008,2.5,0,25,15
USC00203858,"HOLLAND, MI US",6/11/2008,0,0,24.4,15.6
USC00203858,"HOLLAND, MI US",6/12/2008,,0,30.6,20
USC00203858,"HOLLAND, MI US",6/13/2008,,0,32.2,17.8
USC00203858,"HOLLAND, MI US",6/14/2008,2,0,27.8,13.3
USC00203858,"HOLLAND, MI US",6/15/2008,3,0,28.9,14.4
USC00203858,"HOLLAND, MI US",6/16/2008,0,0,26.1,12.8
USC00203858,"HOLLAND, MI US",6/17/2008,,0,20,12.8
USC00203858,"HOLLAND, MI US",6/18/2008,0,0,20,11.1
USC00203858,"HOLLAND, MI US",6/19/2008,,0,21.1,11.1
USC00203858,"HOLLAND, MI US",6/20/2008,,0,26.1,11.1
USC00203858,"HOLLAND, MI US",6/21/2008,,0,26.1,14.4
USC00203858,"HOLLAND, MI US",6/22/2008,0.5,0,24.4,10.6
USC00203858,"HOLLAND, MI US",6/23/2008,0.3,0,24.4,13.3
USC00203858,"HOLLAND, MI US",6/24/2008,0,0,26.1,12.2
USC00203858,"HOLLAND, MI US",6/25/2008,0,0,25.6,16.1
USC00203858,"HOLLAND, MI US",6/26/2008,6.1,0,24.4,18.3
USC00203858,"HOLLAND, MI US",6/27/2008,0.8,0,27.8,17.2
USC00203858,"HOLLAND, MI US",6/28/2008,32.3,0,30.6,18.3
USC00203858,"HOLLAND, MI US",6/29/2008,10.4,0,26.7,14.4
USC00203858,"HOLLAND, MI US",6/30/2008,0.3,0,23.3,13.3
USC00203858,"HOLLAND, MI US",7/1/2008,0,0,24.4,12.2
USC00203858,"HOLLAND, MI US",7/2/2008,0,0,27.8,16.7
USC00203858,"HOLLAND, MI US",7/3/2008,31.2,0,28.9,13.3
USC00203858,"HOLLAND, MI US",7/4/2008,0,0,23.9,11.7
USC00203858,"HOLLAND, MI US",7/5/2008,0,0,26.1,11.1
USC00203858,"HOLLAND, MI US",7/6/2008,0,0,25.6,17.2
USC00203858,"HOLLAND, MI US",7/7/2008,0,0,27.8,20.6
USC00203858,"HOLLAND, MI US",7/8/2008,36.8,0,29.4,13.3
USC00203858,"HOLLAND, MI US",7/9/2008,0,0,27.8,18.3
USC00203858,"HOLLAND, MI US",7/10/2008,0,0,28.9,15
USC00203858,"HOLLAND, MI US",7/11/2008,,0,,
USC00203858,"HOLLAND, MI US",7/12/2008,,0,30,17.8
USC00203858,"HOLLAND, MI US",7/13/2008,2.5,0,31.1,19.4
USC00203858,"HOLLAND, MI US",7/14/2008,1.3,0,26.7,16.7
USC00203858,"HOLLAND, MI US",7/15/2008,0,0,27.8,18.3
USC00203858,"HOLLAND, MI US",7/16/2008,,0,32.2,15.6
USC00203858,"HOLLAND, MI US",7/17/2008,,0,32.2,18.9
USC00203858,"HOLLAND, MI US",7/18/2008,,0,32.2,21.1
USC00203858,"HOLLAND, MI US",7/19/2008,,0,28.3,20.6
USC00203858,"HOLLAND, MI US",7/20/2008,,0,27.8,18.9
USC00203858,"HOLLAND, MI US",7/21/2008,9.1,0,27.2,19.4
USC00203858,"HOLLAND, MI US",7/22/2008,,0,26.7,15.6
USC00203858,"HOLLAND, MI US",7/23/2008,,0,28.9,15
USC00203858,"HOLLAND, MI US",7/24/2008,,0,,
USC00203858,"HOLLAND, MI US",7/25/2008,,0,28.3,13.3
USC00203858,"HOLLAND, MI US",7/26/2008,,0,27.8,20
USC00203858,"HOLLAND, MI US",7/27/2008,,0,28.9,17.8
USC00203858,"HOLLAND, MI US",7/28/2008,,0,28.3,16.7
USC00203858,"HOLLAND, MI US",7/29/2008,0,0,30,18.3
USC00203858,"HOLLAND, MI US",7/30/2008,0,0,29.4,16.1
USC00203858,"HOLLAND, MI US",7/31/2008,,0,33.3,22.8
USC00203858,"HOLLAND, MI US",8/1/2008,,0,30,17.8
USC00203858,"HOLLAND, MI US",8/2/2008,,0,33.9,20
USC00203858,"HOLLAND, MI US",8/3/2008,,0,31.1,15.6
USC00203858,"HOLLAND, MI US",8/4/2008,,0,,
USC00203858,"HOLLAND, MI US",8/5/2008,,0,30,20
USC00203858,"HOLLAND, MI US",8/6/2008,,0,28.9,18.3
USC00203858,"HOLLAND, MI US",8/7/2008,,0,29.4,15.6
USC00203858,"HOLLAND, MI US",8/8/2008,,0,23.9,15
USC00203858,"HOLLAND, MI US",8/9/2008,,0,25.6,17.8
USC00203858,"HOLLAND, MI US",8/10/2008,,0,26.7,12.2
USC00203858,"HOLLAND, MI US",8/11/2008,0,0,26.7,12.8
USC00203858,"HOLLAND, MI US",8/12/2008,,0,25.6,13.3
USC00203858,"HOLLAND, MI US",8/13/2008,,0,25.6,14.4
USC00203858,"HOLLAND, MI US",8/14/2008,,0,27.8,13.9
USC00203858,"HOLLAND, MI US",8/15/2008,0,0,26.7,12.2
USC00203858,"HOLLAND, MI US",8/16/2008,0,0,26.7,12.8
USC00203858,"HOLLAND, MI US",8/17/2008,,0,27.8,17.8
USC00203858,"HOLLAND, MI US",8/18/2008,0,0,28.9,20.6
USC00203858,"HOLLAND, MI US",8/19/2008,,0,29.4,18.3
USC00203858,"HOLLAND, MI US",8/20/2008,0,0,26.1,13.3
USC00203858,"HOLLAND, MI US",8/21/2008,,0,28.3,13.3
USC00203858,"HOLLAND, MI US",8/22/2008,0,0,30,16.7
USC00203858,"HOLLAND, MI US",8/23/2008,,0,31.1,21.1
USC00203858,"HOLLAND, MI US",8/24/2008,,0,30.6,16.7
USC00203858,"HOLLAND, MI US",8/25/2008,,0,25.6,11.7
USC00203858,"HOLLAND, MI US",8/26/2008,,0,25,10
USC00203858,"HOLLAND, MI US",8/27/2008,,0,26.7,11.1
USC00203858,"HOLLAND, MI US",8/28/2008,,0,30,13.9
USC00203858,"HOLLAND, MI US",8/29/2008,0,0,27.8,17.8
USC00203858,"HOLLAND, MI US",8/30/2008,0,0,28.9,14.4
USC00203858,"HOLLAND, MI US",8/31/2008,0,0,28.3,13.9
USC00203858,"HOLLAND, MI US",9/1/2008,0,0,31.7,14.4
USC00203858,"HOLLAND, MI US",9/2/2008,0,0,31.7,13.9
USC00203858,"HOLLAND, MI US",9/3/2008,,0,,
USC00203858,"HOLLAND, MI US",9/4/2008,,0,32.8,12.8
USC00203858,"HOLLAND, MI US",9/5/2008,55.4,0,18.3,12.8
USC00203858,"HOLLAND, MI US",9/6/2008,0,0,22.8,9.4
USC00203858,"HOLLAND, MI US",9/7/2008,3.8,0,23.9,14.4
USC00203858,"HOLLAND, MI US",9/8/2008,0,0,22.8,13.9
USC00203858,"HOLLAND, MI US",9/9/2008,11.9,0,23.3,11.1
USC00203858,"HOLLAND, MI US",9/10/2008,,0,20.6,6.7
USC00203858,"HOLLAND, MI US",9/11/2008,0,0,23.3,9.4
USC00203858,"HOLLAND, MI US",9/12/2008,0,0,26.7,18.3
USC00203858,"HOLLAND, MI US",9/13/2008,20.3,0,22.2,20
USC00203858,"HOLLAND, MI US",9/14/2008,62.5,0,23.9,19.4
USC00203858,"HOLLAND, MI US",9/15/2008,43.2,0,23.9,12.2
USC00203858,"HOLLAND, MI US",9/16/2008,0,0,20.6,7.2
USC00203858,"HOLLAND, MI US",9/17/2008,,0,23.3,8.3
USC00203858,"HOLLAND, MI US",9/18/2008,0,0,17.8,10.6
USC00203858,"HOLLAND, MI US",9/19/2008,,0,22.8,10.6
USC00203858,"HOLLAND, MI US",9/20/2008,,0,25.6,12.8
USC00203858,"HOLLAND, MI US",9/21/2008,0,0,26.1,12.8
USC00203858,"HOLLAND, MI US",9/22/2008,0,0,26.7,11.7
USC00203858,"HOLLAND, MI US",9/23/2008,0,0,26.1,11.1
USC00203858,"HOLLAND, MI US",9/24/2008,0,0,28.3,11.1
USC00203858,"HOLLAND, MI US",9/25/2008,0,0,27.2,15
USC00203858,"HOLLAND, MI US",9/26/2008,,0,27.8,11.1
USC00203858,"HOLLAND, MI US",9/27/2008,0,0,27.2,10
USC00203858,"HOLLAND, MI US",9/28/2008,,0,25,13.3
USC00203858,"HOLLAND, MI US",9/29/2008,0,0,20,13.3
USC00203858,"HOLLAND, MI US",9/30/2008,4.8,0,20,12.2
USC00203858,"HOLLAND, MI US",10/1/2008,13.7,0,16.7,8.3
USC00203858,"HOLLAND, MI US",10/2/2008,0,0,15,5
USC00203858,"HOLLAND, MI US",10/3/2008,5.1,0,13.9,3.3
USC00203858,"HOLLAND, MI US",10/5/2008,,,16.7,0.6
USC00203858,"HOLLAND, MI US",10/6/2008,0,0,15.6,4.4
USC00203858,"HOLLAND, MI US",10/7/2008,8.9,0,16.7,7.8
USC00203858,"HOLLAND, MI US",10/8/2008,16.8,0,17.8,8.9
USC00203858,"HOLLAND, MI US",10/9/2008,11.4,0,16.1,12.2
USC00203858,"HOLLAND, MI US",10/10/2008,0,0,18.3,4.4
USC00203858,"HOLLAND, MI US",10/11/2008,0,0,22.2,6.7
USC00203858,"HOLLAND, MI US",10/12/2008,0,0,26.7,5.6
USC00203858,"HOLLAND, MI US",10/13/2008,0,0,28.9,13.3
USC00203858,"HOLLAND, MI US",10/14/2008,1.3,0,26.7,10.6
USC00203858,"HOLLAND, MI US",10/15/2008,0,0,17.2,6.1
USC00203858,"HOLLAND, MI US",10/16/2008,6.4,0,16.7,7.8
USC00203858,"HOLLAND, MI US",10/17/2008,0,0,13.9,2.2
USC00203858,"HOLLAND, MI US",10/18/2008,,,10.6,3.3
USC00203858,"HOLLAND, MI US",10/19/2008,0,0,16.7,2.2
USC00203858,"HOLLAND, MI US",10/20/2008,0,0,16.7,4.4
USC00203858,"HOLLAND, MI US",10/21/2008,3.8,0,15.6,3.9
USC00203858,"HOLLAND, MI US",10/22/2008,0,0,11.1,-1.1
USC00203858,"HOLLAND, MI US",10/23/2008,,0,,
USC00203858,"HOLLAND, MI US",10/24/2008,,0,15.6,-1.1
USC00203858,"HOLLAND, MI US",10/25/2008,11.7,0,10.6,6.7
USC00203858,"HOLLAND, MI US",10/26/2008,5.3,0,12.8,7.2
USC00203858,"HOLLAND, MI US",10/27/2008,9.7,0,12.8,4.4
USC00203858,"HOLLAND, MI US",10/28/2008,3.3,,13.3,1.1
USC00203858,"HOLLAND, MI US",10/29/2008,0.3,,6.7,2.2
USC00203858,"HOLLAND, MI US",10/30/2008,0,0,7.8,-1.7
USC00203858,"HOLLAND, MI US",10/31/2008,0,0,15.6,0.6
USC00203858,"HOLLAND, MI US",11/1/2008,0,0,16.7,2.8
USC00203858,"HOLLAND, MI US",11/2/2008,0,0,13.3,1.7
USC00203858,"HOLLAND, MI US",11/3/2008,2.3,0,16.7,3.3
USC00203858,"HOLLAND, MI US",11/4/2008,0,0,,
USC00203858,"HOLLAND, MI US",11/5/2008,0,0,22.2,8.3
USC00203858,"HOLLAND, MI US",11/6/2008,0,0,22.2,9.4
USC00203858,"HOLLAND, MI US",11/7/2008,9.1,0,22.2,7.8
USC00203858,"HOLLAND, MI US",11/8/2008,7.1,0,13.3,1.7
USC00203858,"HOLLAND, MI US",11/9/2008,,0,,
USC00203858,"HOLLAND, MI US",11/10/2008,8.1,0,13.3,-0.6
USC00203858,"HOLLAND, MI US",11/11/2008,0,0,3.3,0.6
USC00203858,"HOLLAND, MI US",11/12/2008,6.4,0,5.6,1.1
USC00203858,"HOLLAND, MI US",11/13/2008,,0,,
USC00203858,"HOLLAND, MI US",11/14/2008,15,0,12.8,4.4
USC00203858,"HOLLAND, MI US",11/15/2008,,0,12.8,3.9
USC00203858,"HOLLAND, MI US",11/16/2008,2.5,0,7.2,0.6
USC00203858,"HOLLAND, MI US",11/17/2008,88.9,0,2.8,-2.2
USC00203858,"HOLLAND, MI US",11/18/2008,4.6,152,2.2,-7.8
USC00203858,"HOLLAND, MI US",11/19/2008,,,1.1,-7.8
USC00203858,"HOLLAND, MI US",11/20/2008,,,4.4,-1.7
USC00203858,"HOLLAND, MI US",11/21/2008,,58,1.7,-6.7
USC00203858,"HOLLAND, MI US",11/22/2008,,0,-1.1,-6.1
USC00203858,"HOLLAND, MI US",11/23/2008,0,0,0,-7.2
USC00203858,"HOLLAND, MI US",11/24/2008,0,0,2.2,-7.2
USC00203858,"HOLLAND, MI US",11/25/2008,,0,,
USC00203858,"HOLLAND, MI US",11/26/2008,0,0,3.3,-0.6
USC00203858,"HOLLAND, MI US",11/27/2008,0,0,,
USC00203858,"HOLLAND, MI US",11/28/2008,0,0,5.6,-6.1
USC00203858,"HOLLAND, MI US",11/29/2008,0,0,5,-5
USC00203858,"HOLLAND, MI US",11/30/2008,0,0,6.7,-3.9
USC00203858,"HOLLAND, MI US",12/1/2008,,,3.3,-0.6
USC00203858,"HOLLAND, MI US",12/2/2008,,25,1.7,-2.8
USC00203858,"HOLLAND, MI US",12/3/2008,0,0,3.9,-4.4
USC00203858,"HOLLAND, MI US",12/4/2008,,25,4.4,-4.4
USC00203858,"HOLLAND, MI US",12/5/2008,,25,-3.3,-6.7
USC00203858,"HOLLAND, MI US",12/6/2008,,127,-5,-10.6
USC00203858,"HOLLAND, MI US",12/7/2008,,140,0.6,-8.3
USC00203858,"HOLLAND, MI US",12/8/2008,,51,-3.9,-7.8
USC00203858,"HOLLAND, MI US",12/9/2008,,,1.7,-6.1
USC00203858,"HOLLAND, MI US",12/10/2008,,,2.8,-7.8
USC00203858,"HOLLAND, MI US",12/11/2008,0,0,,
USC00203858,"HOLLAND, MI US",12/12/2008,0,0,1.7,-7.8
USC00203858,"HOLLAND, MI US",12/13/2008,,,8.9,-6.1
USC00203858,"HOLLAND, MI US",12/14/2008,0,0,6.7,-8.9
USC00203858,"HOLLAND, MI US",12/15/2008,0,0,11.1,-12.2
USC00203858,"HOLLAND, MI US",12/16/2008,,64,10,-10
USC00203858,"HOLLAND, MI US",12/17/2008,0,0,-2.8,-9.4
USC00203858,"HOLLAND, MI US",12/18/2008,0,0,-2.8,-6.7
USC00203858,"HOLLAND, MI US",12/19/2008,,224,-1.7,-6.7
USC00203858,"HOLLAND, MI US",12/20/2008,,51,-2.2,-12.2
USC00203858,"HOLLAND, MI US",12/21/2008,0,0,-2.8,-11.7
USC00203858,"HOLLAND, MI US",12/22/2008,,152,-6.7,-12.2
USC00203858,"HOLLAND, MI US",12/23/2008,,8,-6.7,-12.2
USC00203858,"HOLLAND, MI US",12/24/2008,0,0,,
USC00203858,"HOLLAND, MI US",12/25/2008,0,0,1.7,
USC00203858,"HOLLAND, MI US",12/26/2008,0,0,0,
USC00203858,"HOLLAND, MI US",12/27/2008,0,0,12.8,
USC00203858,"HOLLAND, MI US",12/28/2008,7.6,0,14.4,
USC00203858,"HOLLAND, MI US",12/29/2008,0,0,0,-9.4
USC00203858,"HOLLAND, MI US",12/30/2008,0,0,5.6,-2.8
USC00203858,"HOLLAND, MI US",12/31/2008,0,0,,
USC00203858,"HOLLAND, MI US",1/1/2009,,25,1.7,-8.3
USC00203858,"HOLLAND, MI US",1/2/2009,0,0,,
USC00203858,"HOLLAND, MI US",1/3/2009,0,0,0.6,-7.2
USC00203858,"HOLLAND, MI US",1/4/2009,0,0,1.1,-7.2
USC00203858,"HOLLAND, MI US",1/5/2009,0,0,7.8,-7.8
USC00203858,"HOLLAND, MI US",1/6/2009,,,-1.1,-10
USC00203858,"HOLLAND, MI US",1/9/2009,101.6,,0.6,-7.8
USC00203858,"HOLLAND, MI US",1/10/2009,,64,-3.3,-7.2
USC00203858,"HOLLAND, MI US",1/11/2009,,76,-5.6,-12.8
USC00203858,"HOLLAND, MI US",1/12/2009,,71,-2.8,-8.9
USC00203858,"HOLLAND, MI US",1/13/2009,0,0,,
USC00203858,"HOLLAND, MI US",1/14/2009,,33,-1.1,-13.3
USC00203858,"HOLLAND, MI US",1/15/2009,0,0,-10,-15
USC00203858,"HOLLAND, MI US",1/16/2009,,51,-5.6,-16.1
USC00203858,"HOLLAND, MI US",1/17/2009,,38,-8.9,-19.4
USC00203858,"HOLLAND, MI US",1/18/2009,,241,-6.7,-14.4
USC00203858,"HOLLAND, MI US",1/19/2009,6.4,,-5.6,-15.6
USC00203858,"HOLLAND, MI US",1/20/2009,0,0,,
USC00203858,"HOLLAND, MI US",1/21/2009,0,0,-3.9,-18.9
USC00203858,"HOLLAND, MI US",1/22/2009,0,0,-0.6,-4.4
USC00203858,"HOLLAND, MI US",1/23/2009,0,0,1.1,-7.8
USC00203858,"HOLLAND, MI US",1/24/2009,,25,1.1,-11.1
USC00203858,"HOLLAND, MI US",1/25/2009,0,0,-5.6,-15
USC00203858,"HOLLAND, MI US",1/26/2009,0,0,1.1,-15
USC00203858,"HOLLAND, MI US",1/27/2009,0,0,0,-14.4
USC00203858,"HOLLAND, MI US",1/28/2009,,25,-4.4,-15
USC00203858,"HOLLAND, MI US",1/29/2009,0,0,,
USC00203858,"HOLLAND, MI US",1/30/2009,,76,-1.1,-11.1
USC00203858,"HOLLAND, MI US",1/31/2009,0,,-5,-11.7
USC00203858,"HOLLAND, MI US",2/1/2009,,,2.8,-6.1
USC00203858,"HOLLAND, MI US",2/2/2009,,,3.9,-3.3
USC00203858,"HOLLAND, MI US",2/3/2009,,25,-1.1,-12.2
USC00203858,"HOLLAND, MI US",2/4/2009,,,-2.8,-16.7
USC00203858,"HOLLAND, MI US",2/5/2009,0,0,-9.4,-12.8
USC00203858,"HOLLAND, MI US",2/6/2009,0,0,-3.3,-13.3
USC00203858,"HOLLAND, MI US",2/7/2009,0,0,7.8,-11.1
USC00203858,"HOLLAND, MI US",2/8/2009,0,0,10,-2.2
USC00203858,"HOLLAND, MI US",2/9/2009,0,0,4.4,-5
USC00203858,"HOLLAND, MI US",2/10/2009,,,13.3,-6.1
USC00203858,"HOLLAND, MI US",2/11/2009,0,0,16.1,7.8
USC00203858,"HOLLAND, MI US",2/12/2009,19.8,0,16.1,1.1
USC00203858,"HOLLAND, MI US",2/13/2009,,,3.3,-1.1
USC00203858,"HOLLAND, MI US",2/14/2009,0,0,,
USC00203858,"HOLLAND, MI US",2/15/2009,0,0,,
USC00203858,"HOLLAND, MI US",2/16/2009,0,0,1.7,-8.9
USC00203858,"HOLLAND, MI US",2/17/2009,0,0,1.1,-6.7
USC00203858,"HOLLAND, MI US",2/18/2009,0.5,0,6.7,-2.2
USC00203858,"HOLLAND, MI US",2/19/2009,25.4,25,2.8,-9.4
USC00203858,"HOLLAND, MI US",2/20/2009,0,,-4.4,-10
USC00203858,"HOLLAND, MI US",2/21/2009,0,0,-1.1,-7.8
USC00203858,"HOLLAND, MI US",2/22/2009,,127,0,-7.2
USC00203858,"HOLLAND, MI US",2/23/2009,,25,-0.6,-7.8
USC00203858,"HOLLAND, MI US",2/24/2009,0,0,,
USC00203858,"HOLLAND, MI US",2/25/2009,0,0,2.8,-12.2
USC00203858,"HOLLAND, MI US",2/26/2009,,,2.8,-1.1
USC00203858,"HOLLAND, MI US",2/27/2009,,,7.2,-3.9
USC00203858,"HOLLAND, MI US",2/28/2009,,,8.9,-11.1
USC00203858,"HOLLAND, MI US",3/1/2009,,,-0.6,-9.4
USC00203858,"HOLLAND, MI US",3/2/2009,0,0,-0.6,-14.4
USC00203858,"HOLLAND, MI US",3/3/2009,0,0,-3.3,-13.3
USC00203858,"HOLLAND, MI US",3/4/2009,0,0,-1.7,-6.7
USC00203858,"HOLLAND, MI US",3/5/2009,0,0,5.6,-5.6
USC00203858,"HOLLAND, MI US",3/6/2009,0,0,18.9,4.4
USC00203858,"HOLLAND, MI US",3/7/2009,0.5,,,1.7
USC00203858,"HOLLAND, MI US",3/8/2009,,,5.6,1.7
USC00203858,"HOLLAND, MI US",3/9/2009,,0,,
USC00203858,"HOLLAND, MI US",3/10/2009,,0,7.2,-0.6
USC00203858,"HOLLAND, MI US",3/11/2009,2.5,0,16.1,-5.6
USC00203858,"HOLLAND, MI US",3/12/2009,0,0,0,-7.8
USC00203858,"HOLLAND, MI US",3/13/2009,0,0,-1.7,-8.9
USC00203858,"HOLLAND, MI US",3/14/2009,0,0,6.7,-8.3
USC00203858,"HOLLAND, MI US",3/17/2009,0,0,17.8,-3.3
USC00203858,"HOLLAND, MI US",3/18/2009,,0,,
USC00203858,"HOLLAND, MI US",3/19/2009,0,0,21.7,-0.6
USC00203858,"HOLLAND, MI US",3/20/2009,0,0,5,-7.2
USC00203858,"HOLLAND, MI US",3/21/2009,0,0,6.1,-7.2
USC00203858,"HOLLAND, MI US",3/22/2009,0,0,13.9,1.1
USC00203858,"HOLLAND, MI US",3/23/2009,0,0,14.4,-2.2
USC00203858,"HOLLAND, MI US",3/24/2009,0,0,11.1,-1.1
USC00203858,"HOLLAND, MI US",3/25/2009,,0,,
USC00203858,"HOLLAND, MI US",3/26/2009,0,0,16.1,2.8
USC00203858,"HOLLAND, MI US",3/27/2009,0,0,12.8,1.1
USC00203858,"HOLLAND, MI US",3/28/2009,0,0,4.4,-3.3
USC00203858,"HOLLAND, MI US",3/29/2009,18.5,0,10.6,-1.7
USC00203858,"HOLLAND, MI US",3/30/2009,,0,,
USC00203858,"HOLLAND, MI US",3/31/2009,,0,7.2,-1.7
USC00203858,"HOLLAND, MI US",4/1/2009,0,0,11.1,2.2
USC00203858,"HOLLAND, MI US",4/2/2009,5.6,0,10,3.9
USC00203858,"HOLLAND, MI US",4/3/2009,0,0,,
USC00203858,"HOLLAND, MI US",4/4/2009,0,0,17.8,0.6
USC00203858,"HOLLAND, MI US",4/5/2009,,0,7.8,1.7
USC00203858,"HOLLAND, MI US",4/6/2009,,0,,
USC00203858,"HOLLAND, MI US",4/7/2009,,0,7.2,-0.6
USC00203858,"HOLLAND, MI US",4/8/2009,0,0,7.2,-1.7
USC00203858,"HOLLAND, MI US",4/9/2009,0,0,11.1,1.1
USC00203858,"HOLLAND, MI US",4/10/2009,0,0,13.3,-0.6
USC00203858,"HOLLAND, MI US",4/11/2009,0,0,,
USC00203858,"HOLLAND, MI US",4/12/2009,0,0,13.9,-1.7
USC00203858,"HOLLAND, MI US",4/13/2009,0,0,15,1.7
USC00203858,"HOLLAND, MI US",4/14/2009,0,0,,
USC00203858,"HOLLAND, MI US",4/15/2009,0,0,10.6,0.6
USC00203858,"HOLLAND, MI US",4/16/2009,0,0,17.2,2.2
USC00203858,"HOLLAND, MI US",4/17/2009,0,0,20,1.1
USC00203858,"HOLLAND, MI US",4/18/2009,0,0,19.4,4.4
USC00203858,"HOLLAND, MI US",4/19/2009,0,0,22.2,7.2
USC00203858,"HOLLAND, MI US",4/20/2009,21.1,0,11.1,5
USC00203858,"HOLLAND, MI US",4/21/2009,6.4,0,10,1.1
USC00203858,"HOLLAND, MI US",4/22/2009,,0,5.6,3.3
USC00203858,"HOLLAND, MI US",4/23/2009,,0,12.2,-1.7
USC00203858,"HOLLAND, MI US",4/24/2009,0,0,17.8,6.1
USC00203858,"HOLLAND, MI US",4/25/2009,0,0,29.4,10
USC00203858,"HOLLAND, MI US",4/26/2009,48.3,0,23.9,9.4
USC00203858,"HOLLAND, MI US",4/27/2009,14,0,22.8,8.3
USC00203858,"HOLLAND, MI US",4/28/2009,16.8,0,23.9,6.1
USC00203858,"HOLLAND, MI US",4/29/2009,0,0,17.8,6.1
USC00203858,"HOLLAND, MI US",4/30/2009,4.3,0,18.3,10
USC00203858,"HOLLAND, MI US",5/1/2009,0,0,18.3,7.2
USC00203858,"HOLLAND, MI US",5/2/2009,0,0,18.3,4.4
USC00203858,"HOLLAND, MI US",5/3/2009,22.1,0,15,5
USC00203858,"HOLLAND, MI US",5/4/2009,0,0,21.1,6.7
USC00203858,"HOLLAND, MI US",5/5/2009,0,0,22.2,8.9
USC00203858,"HOLLAND, MI US",5/6/2009,0,0,23.3,11.1
USC00203858,"HOLLAND, MI US",5/7/2009,2,0,25,14.4
USC00203858,"HOLLAND, MI US",5/8/2009,0.5,0,23.3,10
USC00203858,"HOLLAND, MI US",5/9/2009,6.4,0,23.9,1.7
USC00203858,"HOLLAND, MI US",5/10/2009,0,0,16.7,5
USC00203858,"HOLLAND, MI US",5/11/2009,0,0,,
USC00203858,"HOLLAND, MI US",5/12/2009,0,0,16.7,1.7
USC00203858,"HOLLAND, MI US",5/13/2009,0,0,21.1,7.8
USC00203858,"HOLLAND, MI US",5/14/2009,29,0,21.1,12.8
USC00203858,"HOLLAND, MI US",5/15/2009,,0,,
USC00203858,"HOLLAND, MI US",5/16/2009,,0,18.9,8.9
USC00203858,"HOLLAND, MI US",5/17/2009,0,0,14.4,3.3
USC00203858,"HOLLAND, MI US",5/18/2009,0,0,,
USC00203858,"HOLLAND, MI US",5/19/2009,0,0,,
USC00203858,"HOLLAND, MI US",5/20/2009,0,0,26.1,1.1
USC00203858,"HOLLAND, MI US",5/21/2009,0,0,28.9,16.1
USC00203858,"HOLLAND, MI US",5/22/2009,0,0,28.3,12.8
USC00203858,"HOLLAND, MI US",5/23/2009,0,0,28.3,11.7
USC00203858,"HOLLAND, MI US",5/24/2009,1.5,0,25,11.7
USC00203858,"HOLLAND, MI US",5/25/2009,0,0,26.1,11.7
USC00203858,"HOLLAND, MI US",5/26/2009,1.3,0,23.9,10
USC00203858,"HOLLAND, MI US",5/27/2009,26.4,0,26.7,11.1
USC00203858,"HOLLAND, MI US",5/28/2009,0.3,0,27.2,11.1
USC00203858,"HOLLAND, MI US",5/29/2009,0,0,16.1,8.9
USC00203858,"HOLLAND, MI US",5/30/2009,0,0,,
USC00203858,"HOLLAND, MI US",5/31/2009,0,0,22.2,6.1
