Sample Name,Date and Time Acquired,Dilution Factor,Data File Name,Batch Name,Data Path,Operator,Instrument Name,Misc. Info or Comment,Sample Weihgt or Volume,Final Weight or Volume,Dilution Multiplier,Tune Step,Analyte,Element Full Name,Mass,ISTD Ref Mass,Concentration,Conc RSD,Min Conc,CPS Mean,CPS Rep1,CPS Rep2,CPS Rep3,Conc Rep1,Conc Rep2,Conc Rep3,CPS RSD,Units
11.3,10/27/2017 1:38:08 PM,1,035SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ba,barium,137,115,196.998,4.1,0.000,146042027.82,149615207.77,144241617.85,144269257.85,206.231,192.067,192.697,2.1,ppm
11.3,10/27/2017 1:38:08 PM,1,035SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Tb,terbium,159,,,,0.000,3051660.79,3198918.08,2981787.46,2974276.83,,,,4.2,
11.3,10/27/2017 1:38:08 PM,1,035SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Lu,lutetium,175,,,,0.000,3583133.28,3663777.45,3527279.95,3558342.45,,,,2.0,
11.3,10/27/2017 1:38:08 PM,1,035SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Pb,lead,208,209,3.602,5.6,0.000,9353777.57,9409924.86,9670847.36,8980560.49,3.520,3.831,3.455,3.7,ppm
11.3,10/27/2017 1:38:08 PM,1,035SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,2346745.90,2413768.09,2279373.72,2347095.90,,,,2.9,
19.1,10/27/2017 1:40:16 PM,1,036SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Li,lithium,6,,,,0.000,35894.75,35624.07,35734.29,36325.89,,,,1.1,
19.1,10/27/2017 1:40:16 PM,1,036SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,1619015.34,1561766.07,1608310.29,1686969.66,,,,3.9,
19.1,10/27/2017 1:40:16 PM,1,036SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Cr,chromium,52,45,0.243,2.6,0.000,635955.29,621374.01,640929.17,645562.69,0.246,0.247,0.236,2.0,ppm
19.1,10/27/2017 1:40:16 PM,1,036SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,442703.04,440076.24,448044.29,439988.59,,,,1.0,
19.1,10/27/2017 1:40:16 PM,1,036SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,As,arsenic,75,72,,,0.000,97392.01,97270.98,98298.97,96606.09,,,,0.9,ppm
19.1,10/27/2017 1:40:16 PM,1,036SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Se,selenium,78,72,0.086,4.8,0.000,15575.49,15949.23,15218.44,15558.81,0.090,0.082,0.087,2.3,ppm
19.1,10/27/2017 1:40:16 PM,1,036SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Rh,rhodium,103,,,,0.000,1830846.22,1871201.38,1782844.66,1838492.63,,,,2.4,
19.1,10/27/2017 1:40:16 PM,1,036SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ag,silver,107,103,3.284,3.0,0.000,4116089.11,4351314.94,3928879.94,4068072.44,3.398,3.220,3.233,5.2,ppm
19.1,10/27/2017 1:40:16 PM,1,036SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,In,indium,115,,,,0.000,2616740.59,2684759.65,2682768.71,2482693.40,,,,4.4,
19.1,10/27/2017 1:40:16 PM,1,036SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ba,barium,137,115,224.712,2.4,0.000,163798084.23,170598417.46,163267607.57,157528227.65,228.035,218.398,227.702,4.0,ppm
19.1,10/27/2017 1:40:16 PM,1,036SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Tb,terbium,159,,,,0.000,3067080.68,3173142.14,2969838.71,3058261.20,,,,3.3,
19.1,10/27/2017 1:40:16 PM,1,036SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Lu,lutetium,175,,,,0.000,3625851.61,3852459.94,3312504.95,3712589.94,,,,7.7,
19.1,10/27/2017 1:40:16 PM,1,036SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Pb,lead,208,209,6.219,3.1,0.000,15777334.76,15307268.52,15446656.02,16578079.75,6.112,6.105,6.440,4.4,ppm
19.1,10/27/2017 1:40:16 PM,1,036SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,2291232.15,2262555.75,2285679.81,2325460.90,,,,1.4,
19.2,10/27/2017 1:42:29 PM,1,037SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Li,lithium,6,,,,0.000,35380.30,33489.20,36405.93,36245.76,,,,4.6,
19.2,10/27/2017 1:42:29 PM,1,037SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,1609983.99,1686745.44,1602449.98,1540756.54,,,,4.6,
19.2,10/27/2017 1:42:29 PM,1,037SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Cr,chromium,52,45,0.270,6.6,0.000,694274.13,684426.16,695298.43,703097.80,0.252,0.271,0.287,1.4,ppm
19.2,10/27/2017 1:42:29 PM,1,037SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,453638.28,452604.84,452717.18,455592.81,,,,0.4,
19.2,10/27/2017 1:42:29 PM,1,037SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,As,arsenic,75,72,,,0.000,104809.24,104201.13,105733.54,104493.04,,,,0.8,ppm
19.2,10/27/2017 1:42:29 PM,1,037SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Se,selenium,78,72,0.093,3.6,0.000,16823.66,17270.89,16489.93,16710.15,0.097,0.091,0.092,2.4,ppm
19.2,10/27/2017 1:42:29 PM,1,037SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Rh,rhodium,103,,,,0.000,1862648.98,1850428.10,1824158.41,1913360.44,,,,2.5,
19.2,10/27/2017 1:42:29 PM,1,037SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ag,silver,107,103,4.263,5.0,0.000,5437384.92,5554132.42,5015619.93,5742402.41,4.386,4.018,4.386,6.9,ppm
19.2,10/27/2017 1:42:29 PM,1,037SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,In,indium,115,,,,0.000,2676022.25,2590860.27,2684593.71,2752612.77,,,,3.0,
19.2,10/27/2017 1:42:29 PM,1,037SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ba,barium,137,115,243.913,3.8,0.000,181753077.29,183693397.26,179122317.33,182443517.28,254.438,239.444,237.857,1.3,ppm
19.2,10/27/2017 1:42:29 PM,1,037SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Tb,terbium,159,,,,0.000,2898542.87,2755951.52,2881415.89,3058261.20,,,,5.2,
19.2,10/27/2017 1:42:29 PM,1,037SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Lu,lutetium,175,,,,0.000,3583133.28,3508109.95,3725369.94,3515919.95,,,,3.4,
19.2,10/27/2017 1:42:29 PM,1,037SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Pb,lead,208,209,6.129,1.1,0.000,15696627.68,15102557.27,16113204.76,15874121.01,6.113,6.068,6.205,3.4,ppm
19.2,10/27/2017 1:42:29 PM,1,037SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,2313867.36,2231905.28,2398586.68,2311110.12,,,,3.6,
19.3,10/27/2017 1:44:38 PM,1,038SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Li,lithium,6,,,,0.000,36446.08,36235.49,35904.73,37198.02,,,,1.8,
19.3,10/27/2017 1:44:38 PM,1,038SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,1624795.03,1559793.88,1691489.82,1623101.38,,,,4.1,
19.3,10/27/2017 1:44:38 PM,1,038SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Cr,chromium,52,45,0.255,6.3,0.000,665523.65,670161.94,651104.72,675304.29,0.268,0.237,0.259,1.9,ppm
19.3,10/27/2017 1:44:38 PM,1,038SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,443716.04,456336.32,428618.98,446192.81,,,,3.2,
19.3,10/27/2017 1:44:38 PM,1,038SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,As,arsenic,75,72,,,0.000,96290.94,97794.49,93807.38,97270.95,,,,2.3,ppm
19.3,10/27/2017 1:44:38 PM,1,038SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Se,selenium,78,72,0.085,2.6,0.000,15405.32,15568.86,15148.36,15498.75,0.082,0.087,0.085,1.5,ppm
19.3,10/27/2017 1:44:38 PM,1,038SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Rh,rhodium,103,,,,0.000,1883134.09,1871434.19,1883546.69,1894421.38,,,,0.6,
19.3,10/27/2017 1:44:38 PM,1,038SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ag,silver,107,103,3.053,1.5,0.000,3934630.77,3844459.94,3988844.94,3970587.44,3.002,3.095,3.063,2.0,ppm
19.3,10/27/2017 1:44:38 PM,1,038SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,In,indium,115,,,,0.000,2717577.56,2695045.58,2765461.83,2692225.27,,,,1.5,
19.3,10/27/2017 1:44:38 PM,1,038SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ba,barium,137,115,210.072,3.7,0.000,159041524.29,155427267.68,157438607.65,164258697.55,206.962,204.302,218.952,2.9,ppm
19.3,10/27/2017 1:44:38 PM,1,038SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Tb,terbium,159,,,,0.000,3099412.45,3272489.64,3075027.45,2950720.27,,,,5.2,
19.3,10/27/2017 1:44:38 PM,1,038SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Lu,lutetium,175,,,,0.000,3628928.28,3677622.45,3453439.95,3755722.44,,,,4.3,
19.3,10/27/2017 1:44:38 PM,1,038SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Pb,lead,208,209,5.170,1.2,0.000,13402255.63,13413396.05,12942824.81,13850546.04,5.187,5.102,5.223,3.4,ppm
19.3,10/27/2017 1:44:38 PM,1,038SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,2340976.63,2335910.43,2291592.31,2395427.15,,,,2.2,
