Identification,Latitude,Longitude,Time of Observation,Sea Surface Temperature
ATGM1,44.4,291.8,2015-04-15T15:24:00,3.1
ATGM1,44.4,291.8,2015-04-15T15:30:00, 
ATGM1,44.4,291.8,2015-04-15T15:36:00,3.2
ATGM1,44.4,291.8,2015-04-15T15:42:00,3.1
ATGM1,44.4,291.8,2015-04-15T15:48:00,3.1
ATGM1,44.4,291.8,2015-04-15T15:54:00,3.1
ATGM1,44.4,291.8,2015-04-15T16:00:00,3.1
ATGM1,44.4,291.8,2015-04-15T16:06:00,3.1
ATGM1,44.4,291.8,2015-04-15T16:12:00,3.1
ATGM1,44.4,291.8,2015-04-15T16:18:00,3.1
ATGM1,44.4,291.8,2015-04-15T16:24:00,3
ATGM1,44.4,291.8,2015-04-15T16:30:00, 
ATGM1,44.4,291.8,2015-04-15T16:36:00,3
ATGM1,44.4,291.8,2015-04-15T16:42:00,3
ATGM1,44.4,291.8,2015-04-15T16:48:00,3.1
ATGM1,44.4,291.8,2015-04-15T16:54:00,3
ATGM1,44.4,291.8,2015-04-15T17:00:00,3.1
ATGM1,44.4,291.8,2015-04-15T17:06:00,3.1
ATGM1,44.4,291.8,2015-04-15T17:18:00,3.2
ATGM1,44.4,291.8,2015-04-15T17:24:00,3.2
ATGM1,44.4,291.8,2015-04-15T17:30:00,3.3
ATGM1,44.4,291.8,2015-04-15T17:36:00,3.3
ATGM1,44.4,291.8,2015-04-15T17:42:00,3.4
ATGM1,44.4,291.8,2015-04-15T17:48:00,3.6
ATGM1,44.4,291.8,2015-04-15T17:54:00,4.3
ATGM1,44.4,291.8,2015-04-15T18:00:00,4.4
ATGM1,44.4,291.8,2015-04-15T18:06:00,4.2
ATGM1,44.4,291.8,2015-04-15T18:12:00,4.1
ATGM1,44.4,291.8,2015-04-15T18:18:00,4.2
ATGM1,44.4,291.8,2015-04-15T18:24:00,4.2
ATGM1,44.4,291.8,2015-04-15T18:42:00,4.1
ATGM1,44.4,291.8,2015-04-15T18:48:00, 
ATGM1,44.4,291.8,2015-04-15T18:54:00,4.1
ATGM1,44.4,291.8,2015-04-15T19:00:00,4
ATGM1,44.4,291.8,2015-04-15T19:06:00,4.2
ATGM1,44.4,291.8,2015-04-15T19:12:00,4.3
ATGM1,44.4,291.8,2015-04-15T19:18:00,4.3
ATGM1,44.4,291.8,2015-04-15T19:24:00,4.3
ATGM1,44.4,291.8,2015-04-15T19:30:00,4.3
ATGM1,44.4,291.8,2015-04-15T19:36:00,4.1
ATGM1,44.4,291.8,2015-04-15T19:42:00,4.2
ATGM1,44.4,291.8,2015-04-15T19:48:00,4
ATGM1,44.4,291.8,2015-04-15T19:54:00,3.9
ATGM1,44.4,291.8,2015-04-15T20:00:00,4.1
ATGM1,44.4,291.8,2015-04-15T20:06:00,4.2
ATGM1,44.4,291.8,2015-04-15T20:12:00,4
ATGM1,44.4,291.8,2015-04-15T20:18:00,3.9
ATGM1,44.4,291.8,2015-04-15T20:24:00,4
ATGM1,44.4,291.8,2015-04-15T20:30:00,3.9
ATGM1,44.4,291.8,2015-04-15T20:36:00,3.9
ATGM1,44.4,291.8,2015-04-15T20:42:00,3.9
ATGM1,44.4,291.8,2015-04-15T20:48:00,3.8
ATGM1,44.4,291.8,2015-04-15T20:54:00,3.8
ATGM1,44.4,291.8,2015-04-15T21:00:00,3.6
ATGM1,44.4,291.8,2015-04-15T21:06:00,3.6
ATGM1,44.4,291.8,2015-04-15T21:12:00,3.4
ATGM1,44.4,291.8,2015-04-15T21:18:00,3.3
ATGM1,44.4,291.8,2015-04-15T21:24:00,3.6
ATGM1,44.4,291.8,2015-04-15T21:30:00,3.3
ATGM1,44.4,291.8,2015-04-15T21:36:00,3.4
ATGM1,44.4,291.8,2015-04-15T21:42:00,3.6
ATGM1,44.4,291.8,2015-04-15T21:54:00,3.2
ATGM1,44.4,291.8,2015-04-15T22:00:00,3.2
ATGM1,44.4,291.8,2015-04-15T22:06:00,3.1
ATGM1,44.4,291.8,2015-04-15T22:12:00,3.1
ATGM1,44.4,291.8,2015-04-15T22:18:00,3.1
ATGM1,44.4,291.8,2015-04-15T22:24:00,3
ATGM1,44.4,291.8,2015-04-15T22:30:00,3
ATGM1,44.4,291.8,2015-04-15T22:36:00,3
ATGM1,44.4,291.8,2015-04-15T22:42:00,3
ATGM1,44.4,291.8,2015-04-15T22:48:00, 
ATGM1,44.4,291.8,2015-04-15T22:54:00,3.1
ATGM1,44.4,291.8,2015-04-15T23:00:00,3
ATGM1,44.4,291.8,2015-04-15T23:06:00,3
ATGM1,44.4,291.8,2015-04-15T23:12:00,3
ATGM1,44.4,291.8,2015-04-15T23:18:00,3.1
ATGM1,44.4,291.8,2015-04-15T23:24:00,3.2
ATGM1,44.4,291.8,2015-04-15T23:30:00,3.3
ATGM1,44.4,291.8,2015-04-15T23:36:00,3.1
ATGM1,44.4,291.8,2015-04-15T23:42:00,3.2
ATGM1,44.4,291.8,2015-04-15T23:48:00,3.2
ATGM1,44.4,291.8,2015-04-15T23:54:00,3.2
ATGM1,44.4,291.8,2015-04-16T00:00:00,3.2
ATGM1,44.4,291.8,2015-04-16T00:06:00,3.3
ATGM1,44.4,291.8,2015-04-16T00:12:00,3.2
ATGM1,44.4,291.8,2015-04-16T00:18:00,3.3
ATGM1,44.4,291.8,2015-04-16T00:24:00,3.5
ATGM1,44.4,291.8,2015-04-16T00:30:00,3.5
ATGM1,44.4,291.8,2015-04-16T00:36:00,3.7
ATGM1,44.4,291.8,2015-04-16T00:42:00,3.5
ATGM1,44.4,291.8,2015-04-16T00:48:00,3.4
ATGM1,44.4,291.8,2015-04-16T00:54:00,3.4
ATGM1,44.4,291.8,2015-04-16T01:00:00,3.6
ATGM1,44.4,291.8,2015-04-16T01:06:00,3.3
ATGM1,44.4,291.8,2015-04-16T01:12:00,3.5
ATGM1,44.4,291.8,2015-04-16T01:18:00,3.5
ATGM1,44.4,291.8,2015-04-16T01:24:00,3.6
ATGM1,44.4,291.8,2015-04-16T01:30:00,3.7
ATGM1,44.4,291.8,2015-04-16T01:36:00,3.6
ATGM1,44.4,291.8,2015-04-16T01:42:00,3.6
ATGM1,44.4,291.8,2015-04-16T01:48:00,3.5
ATGM1,44.4,291.8,2015-04-16T01:54:00,3.3
ATGM1,44.4,291.8,2015-04-16T02:00:00,3.4
ATGM1,44.4,291.8,2015-04-16T02:06:00,3.6
ATGM1,44.4,291.8,2015-04-16T02:24:00,3.7
ATGM1,44.4,291.8,2015-04-16T02:30:00,3.6
ATGM1,44.4,291.8,2015-04-16T02:36:00,3.5
ATGM1,44.4,291.8,2015-04-16T02:42:00,3.6
ATGM1,44.4,291.8,2015-04-16T02:48:00,3.6
ATGM1,44.4,291.8,2015-04-16T02:54:00,3.8
ATGM1,44.4,291.8,2015-04-16T03:00:00,3.8
ATGM1,44.4,291.8,2015-04-16T03:06:00,3.8
ATGM1,44.4,291.8,2015-04-16T03:12:00,3.8
ATGM1,44.4,291.8,2015-04-16T03:18:00,3.7
ATGM1,44.4,291.8,2015-04-16T03:24:00,3.8
ATGM1,44.4,291.8,2015-04-16T03:30:00,3.7
ATGM1,44.4,291.8,2015-04-16T03:36:00,3.7
ATGM1,44.4,291.8,2015-04-16T03:42:00,3.6
ATGM1,44.4,291.8,2015-04-16T03:48:00,3.7
ATGM1,44.4,291.8,2015-04-16T03:54:00,3.7
ATGM1,44.4,291.8,2015-04-16T04:12:00,3.7
ATGM1,44.4,291.8,2015-04-16T04:18:00,3.7
ATGM1,44.4,291.8,2015-04-16T04:24:00,3.7
ATGM1,44.4,291.8,2015-04-16T04:30:00,3.8
ATGM1,44.4,291.8,2015-04-16T04:36:00,3.8
ATGM1,44.4,291.8,2015-04-16T04:42:00,3.8
ATGM1,44.4,291.8,2015-04-16T04:48:00,3.8
ATGM1,44.4,291.8,2015-04-16T04:54:00,3.8
ATGM1,44.4,291.8,2015-04-16T05:00:00,3.8
ATGM1,44.4,291.8,2015-04-16T05:06:00,3.8
ATGM1,44.4,291.8,2015-04-16T05:12:00,3.8
ATGM1,44.4,291.8,2015-04-16T05:18:00,3.8
ATGM1,44.4,291.8,2015-04-16T05:24:00,3.8
ATGM1,44.4,291.8,2015-04-16T05:30:00,3.7
ATGM1,44.4,291.8,2015-04-16T05:36:00,3.7
ATGM1,44.4,291.8,2015-04-16T05:42:00,3.6
ATGM1,44.4,291.8,2015-04-16T05:48:00,3.7
ATGM1,44.4,291.8,2015-04-16T05:54:00,3.6
ATGM1,44.4,291.8,2015-04-16T06:00:00, 
ATGM1,44.4,291.8,2015-04-16T06:12:00,3.5
ATGM1,44.4,291.8,2015-04-16T06:24:00,3.5
ATGM1,44.4,291.8,2015-04-16T06:42:00,3.4
ATGM1,44.4,291.8,2015-04-16T06:48:00,3.4
ATGM1,44.4,291.8,2015-04-16T06:54:00,3.4
ATGM1,44.4,291.8,2015-04-16T07:00:00,3.4
ATGM1,44.4,291.8,2015-04-16T07:06:00, 
ATGM1,44.4,291.8,2015-04-16T07:12:00, 
ATGM1,44.4,291.8,2015-04-16T07:18:00, 
ATGM1,44.4,291.8,2015-04-16T07:24:00,3.4
ATGM1,44.4,291.8,2015-04-16T07:30:00, 
ATGM1,44.4,291.8,2015-04-16T07:36:00,3.3
ATGM1,44.4,291.8,2015-04-16T07:42:00,3.3
ATGM1,44.4,291.8,2015-04-16T07:48:00,3.3
ATGM1,44.4,291.8,2015-04-16T07:54:00,3.4
ATGM1,44.4,291.8,2015-04-16T08:00:00,3.4
ATGM1,44.4,291.8,2015-04-16T08:06:00,3.4
ATGM1,44.4,291.8,2015-04-16T08:12:00,3.4
ATGM1,44.4,291.8,2015-04-16T08:18:00,3.4
ATGM1,44.4,291.8,2015-04-16T08:24:00,3.4
ATGM1,44.4,291.8,2015-04-16T08:30:00,3.4
ATGM1,44.4,291.8,2015-04-16T08:36:00,3.3
ATGM1,44.4,291.8,2015-04-16T08:42:00,3.3
ATGM1,44.4,291.8,2015-04-16T08:48:00,3.3
ATGM1,44.4,291.8,2015-04-16T08:54:00,3.2
ATGM1,44.4,291.8,2015-04-16T09:00:00,3.2
ATGM1,44.4,291.8,2015-04-16T09:06:00,3.2
ATGM1,44.4,291.8,2015-04-16T09:12:00,3.2
ATGM1,44.4,291.8,2015-04-16T09:18:00,3.2
ATGM1,44.4,291.8,2015-04-16T09:24:00,3.2
ATGM1,44.4,291.8,2015-04-16T09:30:00,3.2
ATGM1,44.4,291.8,2015-04-16T09:42:00,3.2
ATGM1,44.4,291.8,2015-04-16T09:48:00,3.1
ATGM1,44.4,291.8,2015-04-16T09:54:00,3.1
ATGM1,44.4,291.8,2015-04-16T10:00:00,3.1
ATGM1,44.4,291.8,2015-04-16T10:06:00,3.1
ATGM1,44.4,291.8,2015-04-16T10:12:00,3
ATGM1,44.4,291.8,2015-04-16T10:18:00,3
ATGM1,44.4,291.8,2015-04-16T10:24:00,3
ATGM1,44.4,291.8,2015-04-16T10:30:00,3
ATGM1,44.4,291.8,2015-04-16T10:36:00,3
ATGM1,44.4,291.8,2015-04-16T10:42:00,3
ATGM1,44.4,291.8,2015-04-16T10:48:00,3
ATGM1,44.4,291.8,2015-04-16T10:54:00,3
ATGM1,44.4,291.8,2015-04-16T11:00:00,2.9
ATGM1,44.4,291.8,2015-04-16T11:06:00,2.9
ATGM1,44.4,291.8,2015-04-16T11:12:00,2.9
ATGM1,44.4,291.8,2015-04-16T11:18:00,2.9
ATGM1,44.4,291.8,2015-04-16T11:24:00,2.9
ATGM1,44.4,291.8,2015-04-16T11:30:00,2.8
ATGM1,44.4,291.8,2015-04-16T11:36:00,2.8
ATGM1,44.4,291.8,2015-04-16T11:42:00,2.9
ATGM1,44.4,291.8,2015-04-16T11:48:00,2.9
ATGM1,44.4,291.8,2015-04-16T11:54:00,3
ATGM1,44.4,291.8,2015-04-16T12:00:00,3
ATGM1,44.4,291.8,2015-04-16T12:06:00,3
ATGM1,44.4,291.8,2015-04-16T12:12:00,3.1
ATGM1,44.4,291.8,2015-04-16T12:18:00,3.1
ATGM1,44.4,291.8,2015-04-16T12:24:00,3.1
ATGM1,44.4,291.8,2015-04-16T12:30:00,3.1
ATGM1,44.4,291.8,2015-04-16T12:36:00,3.1
ATGM1,44.4,291.8,2015-04-16T12:42:00,3.1
ATGM1,44.4,291.8,2015-04-16T12:48:00,3.1
ATGM1,44.4,291.8,2015-04-16T12:54:00,3.1
ATGM1,44.4,291.8,2015-04-16T13:00:00,3.1
ATGM1,44.4,291.8,2015-04-16T13:06:00,3.1
ATGM1,44.4,291.8,2015-04-16T13:12:00,3.1
ATGM1,44.4,291.8,2015-04-16T13:18:00,3.1
ATGM1,44.4,291.8,2015-04-16T13:24:00,3.1
ATGM1,44.4,291.8,2015-04-16T13:30:00,3.1
ATGM1,44.4,291.8,2015-04-16T13:36:00,3.1
ATGM1,44.4,291.8,2015-04-16T13:42:00,3.1
ATGM1,44.4,291.8,2015-04-16T13:48:00,3.1
ATGM1,44.4,291.8,2015-04-16T13:54:00,3.1
ATGM1,44.4,291.8,2015-04-16T14:00:00,3.1
ATGM1,44.4,291.8,2015-04-16T14:06:00,3.1
ATGM1,44.4,291.8,2015-04-16T14:12:00,3.2
ATGM1,44.4,291.8,2015-04-16T14:18:00,3.1
ATGM1,44.4,291.8,2015-04-16T14:24:00,3
ATGM1,44.4,291.8,2015-04-16T14:30:00,3
ATGM1,44.4,291.8,2015-04-16T14:36:00,3
ATGM1,44.4,291.8,2015-04-16T14:42:00,3.1
ATGM1,44.4,291.8,2015-04-16T14:48:00,3.1
ATGM1,44.4,291.8,2015-04-16T14:54:00,3.2
ATGM1,44.4,291.8,2015-04-16T15:00:00,3.2
ATGM1,44.4,291.8,2015-04-16T15:06:00,3.3
ATGM1,44.4,291.8,2015-04-16T15:12:00,3.2
ATGM1,44.4,291.8,2015-04-16T15:18:00,3.2
ATGM1,44.4,291.8,2015-04-16T15:24:00,3.2
ATGM1,44.4,291.8,2015-04-16T15:30:00,3.2
ATGM1,44.4,291.8,2015-04-16T15:36:00,3.2
ATGM1,44.4,291.8,2015-04-16T15:48:00,3.2
ATGM1,44.4,291.8,2015-04-16T15:54:00,3.2
ATGM1,44.4,291.8,2015-04-16T16:00:00,3.2
ATGM1,44.4,291.8,2015-04-16T16:06:00,3.2
ATGM1,44.4,291.8,2015-04-16T16:12:00,3.2
ATGM1,44.4,291.8,2015-04-16T16:18:00,3.2
ATGM1,44.4,291.8,2015-04-16T16:24:00,3.3
ATGM1,44.4,291.8,2015-04-16T16:30:00, 
ATGM1,44.4,291.8,2015-04-16T16:36:00,3.3
ATGM1,44.4,291.8,2015-04-16T16:42:00,3.3
ATGM1,44.4,291.8,2015-04-16T16:48:00,3.4
ATGM1,44.4,291.8,2015-04-16T16:54:00,3.4
ATGM1,44.4,291.8,2015-04-16T17:00:00,3.5
ATGM1,44.4,291.8,2015-04-16T17:06:00,3.5
ATGM1,44.4,291.8,2015-04-16T17:12:00,3.5
ATGM1,44.4,291.8,2015-04-16T17:18:00,3.5
ATGM1,44.4,291.8,2015-04-16T17:24:00,3.6
ATGM1,44.4,291.8,2015-04-16T17:30:00,3.6
ATGM1,44.4,291.8,2015-04-16T17:36:00,3.6
ATGM1,44.4,291.8,2015-04-16T17:42:00,3.6
ATGM1,44.4,291.8,2015-04-16T17:48:00,3.7
ATGM1,44.4,291.8,2015-04-16T17:54:00,3.7
ATGM1,44.4,291.8,2015-04-16T18:00:00,3.7
ATGM1,44.4,291.8,2015-04-16T18:06:00,3.8
ATGM1,44.4,291.8,2015-04-16T18:12:00,3.9
ATGM1,44.4,291.8,2015-04-16T18:18:00,4
ATGM1,44.4,291.8,2015-04-16T18:24:00,4.1
ATGM1,44.4,291.8,2015-04-16T18:30:00,4.1
ATGM1,44.4,291.8,2015-04-16T18:36:00,4.2
ATGM1,44.4,291.8,2015-04-16T18:42:00,4.2
ATGM1,44.4,291.8,2015-04-16T18:48:00,4.2
ATGM1,44.4,291.8,2015-04-16T18:54:00,4.2
ATGM1,44.4,291.8,2015-04-16T19:00:00, 
ATGM1,44.4,291.8,2015-04-16T19:06:00,4.3
ATGM1,44.4,291.8,2015-04-16T19:12:00,4.4
ATGM1,44.4,291.8,2015-04-16T19:18:00,4.5
ATGM1,44.4,291.8,2015-04-16T19:24:00,4.4
ATGM1,44.4,291.8,2015-04-16T19:30:00,4.4
ATGM1,44.4,291.8,2015-04-16T19:36:00,4.5
ATGM1,44.4,291.8,2015-04-16T19:42:00,4.5
ATGM1,44.4,291.8,2015-04-16T19:48:00,4.5
ATGM1,44.4,291.8,2015-04-16T19:54:00,4.5
ATGM1,44.4,291.8,2015-04-16T20:00:00,4.5
ATGM1,44.4,291.8,2015-04-16T20:06:00,4.5
ATGM1,44.4,291.8,2015-04-16T20:12:00,4.4
ATGM1,44.4,291.8,2015-04-16T20:18:00,4.4
ATGM1,44.4,291.8,2015-04-16T20:24:00,4.2
ATGM1,44.4,291.8,2015-04-16T20:30:00,4.2
ATGM1,44.4,291.8,2015-04-16T20:36:00,4
ATGM1,44.4,291.8,2015-04-16T20:42:00,3.9
ATGM1,44.4,291.8,2015-04-16T20:48:00,3.8
ATGM1,44.4,291.8,2015-04-16T20:54:00,3.7
ATGM1,44.4,291.8,2015-04-16T21:06:00,3.6
ATGM1,44.4,291.8,2015-04-16T21:12:00,3.6
ATGM1,44.4,291.8,2015-04-16T21:18:00,3.6
ATGM1,44.4,291.8,2015-04-16T21:24:00,3.5
ATGM1,44.4,291.8,2015-04-16T21:30:00,3.4
ATGM1,44.4,291.8,2015-04-16T21:36:00,3.2
ATGM1,44.4,291.8,2015-04-16T21:42:00,3.1
ATGM1,44.4,291.8,2015-04-16T21:48:00,3
ATGM1,44.4,291.8,2015-04-16T21:54:00,3
ATGM1,44.4,291.8,2015-04-16T22:00:00,3
ATGM1,44.4,291.8,2015-04-16T22:06:00,3
ATGM1,44.4,291.8,2015-04-16T22:12:00,2.9
ATGM1,44.4,291.8,2015-04-16T22:18:00,2.8
ATGM1,44.4,291.8,2015-04-16T22:24:00,2.8
ATGM1,44.4,291.8,2015-04-16T22:30:00,2.7
ATGM1,44.4,291.8,2015-04-16T22:36:00,2.7
ATGM1,44.4,291.8,2015-04-16T22:42:00,2.7
ATGM1,44.4,291.8,2015-04-16T22:48:00,2.7
ATGM1,44.4,291.8,2015-04-16T22:54:00,2.7
ATGM1,44.4,291.8,2015-04-16T23:00:00,2.7
ATGM1,44.4,291.8,2015-04-16T23:06:00,2.6
ATGM1,44.4,291.8,2015-04-16T23:12:00,2.6
ATGM1,44.4,291.8,2015-04-16T23:18:00,2.6
ATGM1,44.4,291.8,2015-04-16T23:24:00,2.6
ATGM1,44.4,291.8,2015-04-16T23:30:00,2.6
ATGM1,44.4,291.8,2015-04-16T23:36:00,2.6
ATGM1,44.4,291.8,2015-04-16T23:42:00,2.6
ATGM1,44.4,291.8,2015-04-16T23:48:00,2.6
ATGM1,44.4,291.8,2015-04-16T23:54:00,2.6
ATGM1,44.4,291.8,2015-04-17T00:00:00,2.6
ATGM1,44.4,291.8,2015-04-17T00:06:00,2.6
ATGM1,44.4,291.8,2015-04-17T00:12:00,2.6
ATGM1,44.4,291.8,2015-04-17T00:18:00,2.6
ATGM1,44.4,291.8,2015-04-17T00:24:00,2.6
ATGM1,44.4,291.8,2015-04-17T00:30:00,2.6
ATGM1,44.4,291.8,2015-04-17T00:36:00,2.6
ATGM1,44.4,291.8,2015-04-17T00:42:00,2.6
ATGM1,44.4,291.8,2015-04-17T00:48:00,2.6
ATGM1,44.4,291.8,2015-04-17T00:54:00,2.7
ATGM1,44.4,291.8,2015-04-17T01:00:00,2.6
ATGM1,44.4,291.8,2015-04-17T01:06:00,2.6
ATGM1,44.4,291.8,2015-04-17T01:12:00,2.6
ATGM1,44.4,291.8,2015-04-17T01:18:00,2.6
ATGM1,44.4,291.8,2015-04-17T01:24:00,2.6
ATGM1,44.4,291.8,2015-04-17T01:30:00,2.6
ATGM1,44.4,291.8,2015-04-17T01:36:00,2.7
ATGM1,44.4,291.8,2015-04-17T01:42:00,2.7
ATGM1,44.4,291.8,2015-04-17T01:48:00,2.7
ATGM1,44.4,291.8,2015-04-17T01:54:00,2.7
ATGM1,44.4,291.8,2015-04-17T02:00:00,2.7
ATGM1,44.4,291.8,2015-04-17T02:06:00,2.7
ATGM1,44.4,291.8,2015-04-17T02:12:00,2.7
ATGM1,44.4,291.8,2015-04-17T02:18:00, 
ATGM1,44.4,291.8,2015-04-17T02:24:00,2.8
ATGM1,44.4,291.8,2015-04-17T02:30:00,3
ATGM1,44.4,291.8,2015-04-17T02:36:00,3
ATGM1,44.4,291.8,2015-04-17T02:42:00,3.1
ATGM1,44.4,291.8,2015-04-17T02:48:00,3.1
ATGM1,44.4,291.8,2015-04-17T02:54:00,3.1
ATGM1,44.4,291.8,2015-04-17T03:00:00,3
ATGM1,44.4,291.8,2015-04-17T03:06:00,3
ATGM1,44.4,291.8,2015-04-17T03:12:00,3
ATGM1,44.4,291.8,2015-04-17T03:18:00, 
ATGM1,44.4,291.8,2015-04-17T03:24:00,2.9
ATGM1,44.4,291.8,2015-04-17T03:30:00,2.8
ATGM1,44.4,291.8,2015-04-17T03:36:00,2.7
ATGM1,44.4,291.8,2015-04-17T03:42:00,2.7
ATGM1,44.4,291.8,2015-04-17T03:48:00,2.6
ATGM1,44.4,291.8,2015-04-17T03:54:00,2.7
ATGM1,44.4,291.8,2015-04-17T04:00:00,2.7
ATGM1,44.4,291.8,2015-04-17T04:06:00,2.7
ATGM1,44.4,291.8,2015-04-17T04:12:00,2.6
ATGM1,44.4,291.8,2015-04-17T04:18:00,2.6
ATGM1,44.4,291.8,2015-04-17T04:24:00,2.6
ATGM1,44.4,291.8,2015-04-17T04:30:00, 
ATGM1,44.4,291.8,2015-04-17T04:42:00,2.6
ATGM1,44.4,291.8,2015-04-17T04:48:00,2.6
ATGM1,44.4,291.8,2015-04-17T04:54:00,2.6
ATGM1,44.4,291.8,2015-04-17T05:00:00,2.6
ATGM1,44.4,291.8,2015-04-17T05:06:00,2.5
ATGM1,44.4,291.8,2015-04-17T05:12:00,2.6
ATGM1,44.4,291.8,2015-04-17T05:18:00,2.6
ATGM1,44.4,291.8,2015-04-17T05:24:00,2.7
ATGM1,44.4,291.8,2015-04-17T05:30:00,2.7
ATGM1,44.4,291.8,2015-04-17T05:36:00,2.7
ATGM1,44.4,291.8,2015-04-17T05:42:00,2.7
ATGM1,44.4,291.8,2015-04-17T05:48:00,2.7
ATGM1,44.4,291.8,2015-04-17T05:54:00,2.7
ATGM1,44.4,291.8,2015-04-17T06:12:00,2.7
ATGM1,44.4,291.8,2015-04-17T06:24:00,2.7
ATGM1,44.4,291.8,2015-04-17T06:30:00,2.7
ATGM1,44.4,291.8,2015-04-17T06:48:00,2.7
ATGM1,44.4,291.8,2015-04-17T06:54:00,2.7
ATGM1,44.4,291.8,2015-04-17T07:00:00,2.8
ATGM1,44.4,291.8,2015-04-17T07:06:00, 
ATGM1,44.4,291.8,2015-04-17T07:12:00, 
ATGM1,44.4,291.8,2015-04-17T07:18:00, 
ATGM1,44.4,291.8,2015-04-17T07:24:00,2.7
ATGM1,44.4,291.8,2015-04-17T07:30:00,2.7
ATGM1,44.4,291.8,2015-04-17T07:36:00,2.7
ATGM1,44.4,291.8,2015-04-17T07:42:00,2.7
ATGM1,44.4,291.8,2015-04-17T07:48:00,2.7
ATGM1,44.4,291.8,2015-04-17T07:54:00,2.6
ATGM1,44.4,291.8,2015-04-17T08:00:00,2.6
ATGM1,44.4,291.8,2015-04-17T08:06:00,2.6
ATGM1,44.4,291.8,2015-04-17T08:12:00,2.6
ATGM1,44.4,291.8,2015-04-17T08:18:00,2.6
ATGM1,44.4,291.8,2015-04-17T08:24:00,2.6
ATGM1,44.4,291.8,2015-04-17T08:30:00,2.6
ATGM1,44.4,291.8,2015-04-17T08:36:00,2.6
ATGM1,44.4,291.8,2015-04-17T08:42:00,2.6
ATGM1,44.4,291.8,2015-04-17T08:48:00,2.6
ATGM1,44.4,291.8,2015-04-17T08:54:00,2.6
ATGM1,44.4,291.8,2015-04-17T09:00:00,2.6
ATGM1,44.4,291.8,2015-04-17T09:06:00,2.6
ATGM1,44.4,291.8,2015-04-17T09:12:00,2.6
ATGM1,44.4,291.8,2015-04-17T09:18:00,2.6
ATGM1,44.4,291.8,2015-04-17T09:24:00,2.6
ATGM1,44.4,291.8,2015-04-17T09:30:00,2.6
ATGM1,44.4,291.8,2015-04-17T09:36:00,2.5
ATGM1,44.4,291.8,2015-04-17T09:42:00,2.5
ATGM1,44.4,291.8,2015-04-17T09:48:00,2.5
ATGM1,44.4,291.8,2015-04-17T09:54:00,2.5
ATGM1,44.4,291.8,2015-04-17T10:00:00,2.5
ATGM1,44.4,291.8,2015-04-17T10:06:00,2.5
ATGM1,44.4,291.8,2015-04-17T10:12:00,2.5
ATGM1,44.4,291.8,2015-04-17T10:18:00,2.5
ATGM1,44.4,291.8,2015-04-17T10:24:00,2.5
ATGM1,44.4,291.8,2015-04-17T10:30:00,2.5
ATGM1,44.4,291.8,2015-04-17T10:36:00,2.5
ATGM1,44.4,291.8,2015-04-17T10:42:00,2.6
ATGM1,44.4,291.8,2015-04-17T10:48:00,2.6
ATGM1,44.4,291.8,2015-04-17T10:54:00,2.6
ATGM1,44.4,291.8,2015-04-17T11:00:00,2.6
ATGM1,44.4,291.8,2015-04-17T11:06:00,2.6
ATGM1,44.4,291.8,2015-04-17T11:12:00,2.6
ATGM1,44.4,291.8,2015-04-17T11:18:00,2.6
ATGM1,44.4,291.8,2015-04-17T11:24:00,2.6
ATGM1,44.4,291.8,2015-04-17T11:30:00,2.6
ATGM1,44.4,291.8,2015-04-17T11:36:00,2.6
ATGM1,44.4,291.8,2015-04-17T11:42:00,2.6
ATGM1,44.4,291.8,2015-04-17T11:48:00,2.6
ATGM1,44.4,291.8,2015-04-17T11:54:00,2.6
ATGM1,44.4,291.8,2015-04-17T12:00:00,2.6
ATGM1,44.4,291.8,2015-04-17T12:06:00,2.6
ATGM1,44.4,291.8,2015-04-17T12:12:00,2.6
ATGM1,44.4,291.8,2015-04-17T12:18:00,2.6
ATGM1,44.4,291.8,2015-04-17T12:24:00,2.6
ATGM1,44.4,291.8,2015-04-17T12:30:00,2.6
ATGM1,44.4,291.8,2015-04-17T12:36:00,2.6
ATGM1,44.4,291.8,2015-04-17T12:42:00,2.7
ATGM1,44.4,291.8,2015-04-17T12:48:00,2.7
ATGM1,44.4,291.8,2015-04-17T12:54:00,2.6
ATGM1,44.4,291.8,2015-04-17T13:00:00,2.6
ATGM1,44.4,291.8,2015-04-17T13:06:00,2.6
ATGM1,44.4,291.8,2015-04-17T13:12:00,2.6
ATGM1,44.4,291.8,2015-04-17T13:18:00,2.6
ATGM1,44.4,291.8,2015-04-17T13:24:00,2.6
ATGM1,44.4,291.8,2015-04-17T13:30:00,2.6
ATGM1,44.4,291.8,2015-04-17T13:36:00,2.6
ATGM1,44.4,291.8,2015-04-17T13:42:00,2.8
ATGM1,44.4,291.8,2015-04-17T13:48:00, 
ATGM1,44.4,291.8,2015-04-17T13:54:00,2.9
ATGM1,44.4,291.8,2015-04-17T14:00:00,2.9
ATGM1,44.4,291.8,2015-04-17T14:06:00,2.8
ATGM1,44.4,291.8,2015-04-17T14:12:00,2.9
ATGM1,44.4,291.8,2015-04-17T14:18:00,2.8
ATGM1,44.4,291.8,2015-04-17T14:24:00,2.8
ATGM1,44.4,291.8,2015-04-17T14:30:00,2.9
ATGM1,44.4,291.8,2015-04-17T14:42:00,3
ATGM1,44.4,291.8,2015-04-17T14:48:00,3
ATGM1,44.4,291.8,2015-04-17T14:54:00,2.9
